effect_bonus_value_military_force_ability_junctions_tables
0
unknown0	unknown1	unknown2
disable	wh2_main_effect_ability_army_disable_brazen_cauldron	wh2_main_army_abilities_brazen_cauldron
disable	wh2_main_effect_ability_army_disable_brazen_cauldron	wh2_main_army_abilities_sky_cauldron
disable	wh2_main_effect_ability_army_disable_khaines_flail	wh2_main_army_abilities_khaines_flail
disable	wh2_main_effect_ability_army_disable_khaines_flail	wh2_main_army_abilities_khaines_lash
disable	wh2_main_effect_ability_army_disable_khaines_lash	wh2_main_army_abilities_khaines_lash
disable	wh2_main_effect_ability_army_disable_sky_cauldron	wh2_main_army_abilities_sky_cauldron
disable	wh2_main_effect_ability_army_disable_soul_rain	wh2_main_army_abilities_soul_rain
disable	wh2_main_effect_ability_army_disable_soul_torrent	wh2_main_army_abilities_soul_rain
disable	wh2_main_effect_ability_army_disable_soul_torrent	wh2_main_army_abilities_soul_torrent
enable	wh2_main_effect_ability_army_enable_bloodwrack_cauldron	wh2_main_army_abilities_bloodwrack_cauldron
enable	wh2_main_effect_ability_army_enable_bolt_of_spite	wh2_main_army_abilities_bolt_of_spite
enable	wh2_main_effect_ability_army_enable_brazen_cauldron	wh2_main_army_abilities_brazen_cauldron
enable	wh2_main_effect_ability_army_enable_channeling_spire	wh2_main_army_abilities_channeling_spire
enable	wh2_main_effect_ability_army_enable_dark_conduit	wh2_main_army_abilities_dark_conduit
enable	wh2_main_effect_ability_army_enable_eagle_sanctuary	wh2_main_army_abilities_eagle_sanctuary
enable	wh2_main_effect_ability_army_enable_eshin_clanstone	wh2_main_army_abilities_eshin_clanstone
enable	wh2_main_effect_ability_army_enable_feral_cold_ones	wh2_main_army_abilities_feral_cold_ones
enable	wh2_main_effect_ability_army_enable_geomantic_nexus	wh2_main_army_abilities_geomantic_nexus
enable	wh2_main_effect_ability_army_enable_holy_stela	wh2_main_army_abilities_holy_stela
enable	wh2_main_effect_ability_army_enable_khaines_flail	wh2_main_army_abilities_khaines_flail
enable	wh2_main_effect_ability_army_enable_khaines_lash	wh2_main_army_abilities_khaines_lash
enable	wh2_main_effect_ability_army_enable_khaines_scourge	wh2_main_army_abilities_khaines_scourge
enable	wh2_main_effect_ability_army_enable_lure_of_the_pale_queen	wh2_main_army_abilities_lure_of_the_pale_queen
enable	wh2_main_effect_ability_army_enable_mors_clanstone	wh2_main_army_abilities_mors_clanstone
enable	wh2_main_effect_ability_army_enable_moulder_clanstone	wh2_main_army_abilities_moulder_clanstone
enable	wh2_main_effect_ability_army_enable_pestilens_clanstone	wh2_main_army_abilities_pestilens_clanstone
enable	wh2_main_effect_ability_army_enable_shadows_of_anlec	wh2_main_army_abilities_shadows_of_anlec
enable	wh2_main_effect_ability_army_enable_sky_cauldron	wh2_main_army_abilities_sky_cauldron
enable	wh2_main_effect_ability_army_enable_skyre_clanstone	wh2_main_army_abilities_skyre_clanstone
enable	wh2_main_effect_ability_army_enable_soul_rain	wh2_main_army_abilities_soul_rain
enable	wh2_main_effect_ability_army_enable_soul_storm	wh2_main_army_abilities_soul_storm
enable	wh2_main_effect_ability_army_enable_soul_torrent	wh2_main_army_abilities_soul_torrent
enable	wh2_main_effect_ability_army_enable_temple_of_mists	wh2_main_army_abilities_temple_of_mists
enable	wh2_main_effect_ability_army_enable_the_menace_below	wh2_main_army_abilities_the_menace_below
enable	wh2_main_effect_ability_army_enable_warpbomb	wh2_main_army_abilities_warpbomb
uses_mod	wh2_main_effect_ability_army_num_uses_holy_stela	wh2_main_army_abilities_holy_stela
uses_mod	wh2_main_effect_ability_army_num_uses_the_menace_below_corruption	wh2_main_army_abilities_the_menace_below
uses_mod	wh2_main_effect_ability_army_num_uses_the_menace_below_queek	wh2_main_army_abilities_the_menace_below
uses_mod	wh2_main_effect_ability_army_num_uses_the_menace_below	wh2_main_army_abilities_the_menace_below
enable	wh2_main_effect_final_battle_army_abilities	wh2_main_army_abilities_heal_splosion
enable	wh2_main_effect_final_battle_army_abilities	wh2_main_army_abilities_skaven_bomb
