effect_bonus_value_subculture_junctions_tables
0
unknown0	unknown1	unknown2
diplomatic_mod_ritual	wh2_main_effect_diplomacy_bonus_dark_elves_rituals	wh2_main_sc_def_dark_elves
diplomatic_mod_tech	wh2_main_effect_diplomacy_bonus_dark_elves_technology	wh2_main_sc_def_dark_elves
diplomatic_mod_tech	wh2_main_effect_diplomacy_bonus_high_elves_lizardmen_technology	wh2_main_sc_hef_high_elves
diplomatic_mod_tech	wh2_main_effect_diplomacy_bonus_high_elves_lizardmen_technology	wh2_main_sc_lzd_lizardmen
diplomatic_mod_ritual	wh2_main_effect_diplomacy_bonus_high_elves_rituals	wh2_main_sc_hef_high_elves
diplomatic_mod_tech	wh2_main_effect_diplomacy_bonus_high_elves_technology	wh2_main_sc_hef_high_elves
diplomatic_mod	wh2_main_effect_diplomacy_bonus_humans_elves	wh2_main_sc_hef_high_elves
diplomatic_mod	wh2_main_effect_diplomacy_bonus_humans_elves	wh_main_sc_brt_bretonnia
diplomatic_mod	wh2_main_effect_diplomacy_bonus_humans_elves	wh_main_sc_emp_empire
diplomatic_mod	wh2_main_effect_diplomacy_bonus_humans_elves	wh_main_sc_ksl_kislev
diplomatic_mod	wh2_main_effect_diplomacy_bonus_humans_elves	wh_main_sc_teb_teb
diplomatic_mod_ritual	wh2_main_effect_diplomacy_bonus_lizardmen_rituals	wh2_main_sc_lzd_lizardmen
diplomatic_mod_tech	wh2_main_effect_diplomacy_bonus_lizardmen_technology	wh2_main_sc_lzd_lizardmen
diplomatic_mod_ritual	wh2_main_effect_diplomacy_bonus_skaven_rituals	wh2_main_sc_skv_skaven
diplomatic_mod_tech	wh2_main_effect_diplomacy_bonus_skaven_technology	wh2_main_sc_skv_skaven
diplomatic_mod	wh2_main_effect_diplomacy_bonus_skaven	wh2_main_sc_skv_skaven
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_sc_def_dark_elves
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_sc_lzd_lizardmen
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_sc_skv_skaven
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_dlc03_sc_bst_beastmen
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_dlc05_sc_wef_wood_elves
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_brt_bretonnia
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_chs_chaos
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_dwf_dwarfs
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_emp_empire
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_grn_greenskins
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_grn_savage_orcs
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_ksl_kislev
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_nor_norsca
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh_main_sc_teb_teb
