character_skill_utilization_hints_junctions_tables
0
unknown0	unknown1
USEFUL_ALWAYS	wh2_main_skill_LL_self_defense
USEFUL_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_assist_army_increase_mobility
USEFUL_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_assist_army_replenish_troops
USEFUL_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_assist_army_scavenge
USEFUL_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_assist_army_scouting
USEFUL_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_assist_army_training
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_agent_assassinate
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_agent_wound
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_army_assault_unit
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_army_assault_units
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_army_block_army
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_army_hinder_replenishment
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_settlement_assault_garrison
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_settlement_damage_building
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_settlement_damage_walls
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_settlement_gain_influence
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_hinder_settlement_steal_technology
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_boost_income
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_increase_slave_income
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_increase_trade
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_spread_corruption
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_spread_public_order
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_spread_public_order_horde
USEFUL_ALWAYS	wh2_main_skill_all_hero_passive_stimulate_growth
USELESS_FOR_EMBEDED_AGENT	wh2_main_skill_all_hero_reduce_action_cost
USEFUL_ALWAYS	wh2_main_skill_all_immortality_lord
USEFUL_ALWAYS	wh2_main_skill_all_magic_high_03_lore_attribute_teclis
USEFUL_ALWAYS	wh2_main_skill_all_magic_plague_01_pestilent_breath
USEFUL_ALWAYS	wh2_main_skill_all_magic_ruin_01_warp_lightning
USELESS_ALWAYS	wh2_main_skill_def_army_buff_beasts
USELESS_ALWAYS	wh2_main_skill_def_army_buff_shades_riders
USEFUL_ALWAYS	wh2_main_skill_def_campaign_fleeting_shadow
USELESS_ALWAYS	wh2_main_skill_def_campaign_wary
USEFUL_ALWAYS	wh2_main_skill_def_death_hag_mount_cauldron_of_blood
