ritual_incursion_strengths_tables
0
unknown0	unknown1	unknown2
0	wh2_main_ritual_vortex_1_def	2000
1	wh2_main_ritual_vortex_1_def	2250
2	wh2_main_ritual_vortex_1_def	2500
3	wh2_main_ritual_vortex_1_def	2750
4	wh2_main_ritual_vortex_1_def	3000
0	wh2_main_ritual_vortex_1_hef	2000
1	wh2_main_ritual_vortex_1_hef	2250
2	wh2_main_ritual_vortex_1_hef	2500
3	wh2_main_ritual_vortex_1_hef	2750
4	wh2_main_ritual_vortex_1_hef	3000
0	wh2_main_ritual_vortex_1_lzd	2000
1	wh2_main_ritual_vortex_1_lzd	2250
2	wh2_main_ritual_vortex_1_lzd	2500
3	wh2_main_ritual_vortex_1_lzd	2750
4	wh2_main_ritual_vortex_1_lzd	3000
0	wh2_main_ritual_vortex_1_skv	2000
1	wh2_main_ritual_vortex_1_skv	2250
2	wh2_main_ritual_vortex_1_skv	2500
3	wh2_main_ritual_vortex_1_skv	2750
4	wh2_main_ritual_vortex_1_skv	3000
0	wh2_main_ritual_vortex_2_def	3200
1	wh2_main_ritual_vortex_2_def	3758
2	wh2_main_ritual_vortex_2_def	4350
3	wh2_main_ritual_vortex_2_def	4978
4	wh2_main_ritual_vortex_2_def	5640
0	wh2_main_ritual_vortex_2_hef	3200
1	wh2_main_ritual_vortex_2_hef	3758
2	wh2_main_ritual_vortex_2_hef	4350
3	wh2_main_ritual_vortex_2_hef	4978
4	wh2_main_ritual_vortex_2_hef	5640
0	wh2_main_ritual_vortex_2_lzd	3200
1	wh2_main_ritual_vortex_2_lzd	3758
2	wh2_main_ritual_vortex_2_lzd	4350
3	wh2_main_ritual_vortex_2_lzd	4978
4	wh2_main_ritual_vortex_2_lzd	5640
0	wh2_main_ritual_vortex_2_skv	3200
1	wh2_main_ritual_vortex_2_skv	3758
2	wh2_main_ritual_vortex_2_skv	4350
3	wh2_main_ritual_vortex_2_skv	4978
4	wh2_main_ritual_vortex_2_skv	5640
0	wh2_main_ritual_vortex_3_def	5120
1	wh2_main_ritual_vortex_3_def	6275
2	wh2_main_ritual_vortex_3_def	7569
3	wh2_main_ritual_vortex_3_def	9009
4	wh2_main_ritual_vortex_3_def	10603
0	wh2_main_ritual_vortex_3_hef	5120
1	wh2_main_ritual_vortex_3_hef	6275
2	wh2_main_ritual_vortex_3_hef	7569
3	wh2_main_ritual_vortex_3_hef	9009
4	wh2_main_ritual_vortex_3_hef	10603
0	wh2_main_ritual_vortex_3_lzd	5120
1	wh2_main_ritual_vortex_3_lzd	6275
2	wh2_main_ritual_vortex_3_lzd	7569
3	wh2_main_ritual_vortex_3_lzd	9009
4	wh2_main_ritual_vortex_3_lzd	10603
0	wh2_main_ritual_vortex_3_skv	5120
1	wh2_main_ritual_vortex_3_skv	6275
2	wh2_main_ritual_vortex_3_skv	7569
3	wh2_main_ritual_vortex_3_skv	9009
4	wh2_main_ritual_vortex_3_skv	10603
0	wh2_main_ritual_vortex_4_def	8192
1	wh2_main_ritual_vortex_4_def	10479
2	wh2_main_ritual_vortex_4_def	13170
3	wh2_main_ritual_vortex_4_def	16307
4	wh2_main_ritual_vortex_4_def	19934
0	wh2_main_ritual_vortex_4_hef	8192
1	wh2_main_ritual_vortex_4_hef	10479
2	wh2_main_ritual_vortex_4_hef	13170
3	wh2_main_ritual_vortex_4_hef	16307
4	wh2_main_ritual_vortex_4_hef	19934
0	wh2_main_ritual_vortex_4_lzd	8192
1	wh2_main_ritual_vortex_4_lzd	10479
2	wh2_main_ritual_vortex_4_lzd	13170
3	wh2_main_ritual_vortex_4_lzd	16307
4	wh2_main_ritual_vortex_4_lzd	19934
0	wh2_main_ritual_vortex_4_skv	8192
1	wh2_main_ritual_vortex_4_skv	10479
2	wh2_main_ritual_vortex_4_skv	13170
3	wh2_main_ritual_vortex_4_skv	16307
4	wh2_main_ritual_vortex_4_skv	19934
0	wh2_main_ritual_vortex_5_def	13107
1	wh2_main_ritual_vortex_5_def	17500
2	wh2_main_ritual_vortex_5_def	22916
3	wh2_main_ritual_vortex_5_def	29515
4	wh2_main_ritual_vortex_5_def	37476
0	wh2_main_ritual_vortex_5_hef	13107
1	wh2_main_ritual_vortex_5_hef	17500
2	wh2_main_ritual_vortex_5_hef	22916
3	wh2_main_ritual_vortex_5_hef	29515
4	wh2_main_ritual_vortex_5_hef	37476
0	wh2_main_ritual_vortex_5_lzd	13107
1	wh2_main_ritual_vortex_5_lzd	17500
2	wh2_main_ritual_vortex_5_lzd	22916
3	wh2_main_ritual_vortex_5_lzd	29515
4	wh2_main_ritual_vortex_5_lzd	37476
0	wh2_main_ritual_vortex_5_skv	13107
1	wh2_main_ritual_vortex_5_skv	17500
2	wh2_main_ritual_vortex_5_skv	22916
3	wh2_main_ritual_vortex_5_skv	29515
4	wh2_main_ritual_vortex_5_skv	37476
