battle_set_piece_frontend_groups_tables
1
unknown0	unknown1	unknown2
wh2_main_def_malekith	20	1564135558
wh2_main_def_morathi	21	1564135558
wh2_main_hef_teclis	1	1564135558
wh2_main_hef_tyrion	0	1564135558
wh2_main_lzd_kroq_gar	11	1564135558
wh2_main_lzd_lord_mazdamundi	10	1564135558
wh2_main_skv_lord_skrolk	31	1564135558
wh2_main_skv_queek_headtaker	30	1564135558
wh_dlc01_chs_archaon	80	1564135556
wh_dlc01_chs_kholek	82	1564135556
wh_dlc01_chs_sigvald	81	1564135556
wh_dlc03_bst_khazrak	90	1564135556
wh_dlc03_bst_malagor	91	1564135556
wh_dlc04_emp_volkmar	42	1564135556
wh_dlc04_vmp_helman	72	1564135556
wh_dlc04_vmp_vlad	73	1564135556
wh_dlc05_bst_morghur	92	1564135556
wh_dlc05_wef_durthu	101	1564135556
wh_dlc05_wef_orion	100	1564135556
wh_dlc06_dwf_belegar	53	1564135556
wh_dlc06_grn_skarsnik	62	1564135556
wh_dlc06_grn_wurrzag	63	1564135556
wh_dlc07_brt_alberic	112	1564135556
wh_dlc07_brt_fay_enchantress	111	1564135556
wh_dlc07_brt_king_louen_leoncoeur	110	1564135556
wh_main_dwf_thorgrim	50	1564135556
wh_main_dwf_ungrim	51	1564135556
wh_main_emp_balthasar	41	1564135556
wh_main_emp_karl	40	1564135556
wh_main_grn_azhag	61	1564135556
wh_main_grn_grimgor	60	1564135556
wh_main_vmp_heinrich	71	1564135556
wh_main_vmp_mannfred	70	1564135556
wh_pro01_dwf_grombrindal	52	1564135556
wh_pro02_vmp_isabella	74	1564135556
