effect_bonus_value_faction_junctions_tables
0
unknown0	unknown1	unknown2
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_avelorn
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_caledor
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_chrace
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_citadel_of_dusk
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_cothique
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_ellyrion
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_fortress_of_dawn
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_saphery
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_tiranoc
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_tor_elasor
diplomatic_mod	wh2_main_effect_tyrion_diplomacy_penalty_all_except_teclis_hidden	wh2_main_hef_yvresse
diplomatic_mod	wh2_main_faction_trait_diplomacy_bonus_morathi	wh2_main_def_cult_of_pleasure
diplomatic_mod	wh_dlc07_diplomatic_relations_artois	wh_main_brt_artois
diplomatic_mod	wh_dlc07_diplomatic_relations_bastonne	wh_main_brt_bastonne
diplomatic_mod	wh_dlc07_diplomatic_relations_bordeleaux	wh_main_brt_bordeleaux
diplomatic_mod	wh_dlc07_diplomatic_relations_bretonnia	wh_main_brt_bretonnia
diplomatic_mod	wh_dlc07_diplomatic_relations_carcassonne	wh_main_brt_carcassonne
diplomatic_mod	wh_dlc07_diplomatic_relations_lyonesse	wh_main_brt_lyonesse
diplomatic_mod	wh_dlc07_diplomatic_relations_mousillon	wh_main_vmp_mousillon
diplomatic_mod	wh_dlc07_diplomatic_relations_parravon	wh_main_brt_parravon
