cai_construction_system_unblocking_buildings_tables
0
unknown0	unknown1	unknown2
wh2_main_def_barracks_3	wh2_main_def_barracks_1	basic_recruitment_unlocks
wh2_main_hef_barracks_3	wh2_main_hef_barracks_1	basic_recruitment_unlocks
wh2_main_horde_skv_slaves_2	wh2_main_horde_skv_slaves_1	basic_recruitment_unlocks
wh2_main_lzd_saurus_3	wh2_main_lzd_saurus_1	basic_recruitment_unlocks
wh2_main_lzd_skinks_3	wh2_main_lzd_skinks_1	basic_recruitment_unlocks
wh2_main_skv_clanrats_2	wh2_main_skv_clanrats_1	basic_recruitment_unlocks
wh_dlc05_wef_melee_3	wh_dlc05_wef_melee_1	basic_recruitment_unlocks
wh_dlc05_wef_ranged_3	wh_dlc05_wef_ranged_1	basic_recruitment_unlocks
wh_dlc05_wef_tree_spirits_3	wh_dlc05_wef_tree_spirits_1	basic_recruitment_unlocks
wh_dlc06_grn_military_4_skarsnik	wh_dlc06_grn_military_1_skarsnik	basic_recruitment_unlocks
wh_main_brt_barracks_4	wh_main_brt_barracks_1	basic_recruitment_unlocks
wh_main_dwf_barracks_3	wh_main_dwf_barracks_1	basic_recruitment_unlocks
wh_main_emp_barracks_3	wh_main_emp_barracks_1	basic_recruitment_unlocks
wh_main_grn_military_4	wh_main_grn_military_1	basic_recruitment_unlocks
wh_main_horde_chaos_marauders_2	wh_main_horde_chaos_marauders_1	basic_recruitment_unlocks
wh_main_horde_chaos_warriors_3	wh_main_horde_chaos_warriors_1	basic_recruitment_unlocks
wh_main_horde_savage_military_3	wh_main_horde_savage_military_1	basic_recruitment_unlocks
wh_main_nor_military_3	wh_main_nor_military_1	basic_recruitment_unlocks
wh_main_savage_military_3	wh_main_savage_military_1	basic_recruitment_unlocks
wh_main_vmp_cemetary_3	wh_main_vmp_cemetary_1	basic_recruitment_unlocks
