political_parties_frontend_leaders_junctions_tables
0
unknown0	unknown1
wh2_main_political_party_def_malekith	wh2_main_political_party_def_malekith
wh2_main_political_party_vor_def_malekith	wh2_main_political_party_def_malekith
wh2_main_political_party_def_morathi	wh2_main_political_party_def_morathi
wh2_main_political_party_vor_def_morathi	wh2_main_political_party_def_morathi
wh2_main_political_party_hef_teclis	wh2_main_political_party_hef_teclis
wh2_main_political_party_vor_hef_teclis	wh2_main_political_party_hef_teclis
wh2_main_political_party_hef_tyrion	wh2_main_political_party_hef_tyrion
wh2_main_political_party_vor_hef_tyrion	wh2_main_political_party_hef_tyrion
wh2_main_political_party_lzd_kroq_gar	wh2_main_political_party_lzd_kroq_gar
wh2_main_political_party_vor_lzd_kroq_gar	wh2_main_political_party_lzd_kroq_gar
wh2_main_political_party_lzd_lord_mazdamundi	wh2_main_political_party_lzd_lord_mazdamundi
wh2_main_political_party_vor_lzd_lord_mazdamundi	wh2_main_political_party_lzd_lord_mazdamundi
wh2_main_political_party_skv_lord_skrolk	wh2_main_political_party_skv_lord_skrolk
wh2_main_political_party_vor_skv_lord_skrolk	wh2_main_political_party_skv_lord_skrolk
wh2_main_political_party_skv_queek_headtaker	wh2_main_political_party_skv_queek_headtaker
wh2_main_political_party_vor_skv_queek_headtaker	wh2_main_political_party_skv_queek_headtaker
wh_dlc03_political_party_beastmen_ruler	wh_dlc03_political_party_beastmen_ruler
wh_dlc03_political_party_mini_beastmen_khazrak_ruler	wh_dlc03_political_party_mini_beastmen_khazrak_ruler
wh_dlc05_political_party_mini_beastmen_morghur	wh_dlc05_political_party_mini_beastmen_morghur
wh_dlc05_political_party_mini_wood_elves_durthu	wh_dlc05_political_party_mini_wood_elves_durthu
wh_dlc05_political_party_mini_wood_elves_ruler	wh_dlc05_political_party_mini_wood_elves_ruler
wh_dlc05_political_party_wood_elves_durthu	wh_dlc05_political_party_wood_elves_durthu
wh_dlc05_political_party_wood_elves_ruler	wh_dlc05_political_party_wood_elves_ruler
wh_dlc06_political_party_belegar_ruler	wh_dlc06_political_party_belegar_ruler
wh_dlc06_political_party_skarsnik_ruler	wh_dlc06_political_party_skarsnik_ruler
wh_dlc06_political_party_wurrzag_ruler	wh_dlc06_political_party_wurrzag_ruler
wh_dlc07_political_party_bretonnia_alberic	wh_dlc07_political_party_bretonnia_alberic
wh_dlc07_political_party_bretonnia_fay	wh_dlc07_political_party_bretonnia_fay
wh_dlc07_political_party_bretonnia_ruler	wh_dlc07_political_party_bretonnia_ruler
wh_main_political_party_chaos_ruler	wh_main_political_party_chaos_ruler
wh_main_political_party_dwarf_ruler	wh_main_political_party_dwarf_ruler
wh_main_political_party_empire_ruler	wh_main_political_party_empire_ruler
wh_main_political_party_greenskins_ruler	wh_main_political_party_greenskins_ruler
wh_main_political_party_vampire_ruler	wh_main_political_party_vampire_ruler
wh_pro02_political_party_vlad_ruler	wh_pro02_political_party_vlad_ruler
