cai_personalities_tms_task_generator_profile_faction_statuses_junctions_tables
0
unknown0	unknown1	unknown2
cai_faction_status_hordeable_regioned	aggressive_anti_player_raider	aggressive_anti_player_raider_task_generator_profile
cai_faction_status_settleable_horde	aggressive_anti_player_raider	aggressive_anti_player_raider_task_generator_profile
cai_faction_status_standard_horde	aggressive_anti_player_raider	aggressive_anti_player_raider_task_generator_profile
cai_faction_status_standard_regioned	aggressive_anti_player_raider	aggressive_anti_player_raider_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_anti_player_raider_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_anti_player_recoloniser	aggressive_anti_player_recoloniser_task_generator_profile
cai_faction_status_settleable_horde	aggressive_anti_player_recoloniser	aggressive_anti_player_recoloniser_task_generator_profile
cai_faction_status_standard_horde	aggressive_anti_player_recoloniser	aggressive_anti_player_recoloniser_task_generator_profile
cai_faction_status_standard_regioned	aggressive_anti_player_recoloniser	aggressive_anti_player_recoloniser_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_anti_player_recoloniser_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_anti_player	aggressive_anti_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_anti_player	aggressive_anti_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_anti_player	aggressive_anti_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_anti_player	aggressive_anti_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_anti_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_avoid_player_raider	aggressive_avoid_player_raider_task_generator_profile
cai_faction_status_settleable_horde	aggressive_avoid_player_raider	aggressive_avoid_player_raider_task_generator_profile
cai_faction_status_standard_horde	aggressive_avoid_player_raider	aggressive_avoid_player_raider_task_generator_profile
cai_faction_status_standard_regioned	aggressive_avoid_player_raider	aggressive_avoid_player_raider_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_avoid_player_raider_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_avoid_player_recoloniser	aggressive_avoid_player_recoloniser_task_generator_profile
cai_faction_status_settleable_horde	aggressive_avoid_player_recoloniser	aggressive_avoid_player_recoloniser_task_generator_profile
cai_faction_status_standard_horde	aggressive_avoid_player_recoloniser	aggressive_avoid_player_recoloniser_task_generator_profile
cai_faction_status_standard_regioned	aggressive_avoid_player_recoloniser	aggressive_avoid_player_recoloniser_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_avoid_player_recoloniser_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_avoid_player	aggressive_avoid_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_avoid_player	aggressive_avoid_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_avoid_player	aggressive_avoid_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_avoid_player	aggressive_avoid_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_avoid_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_coloniser_avoid_oldworld_races_and_player	aggressive_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_coloniser_avoid_oldworld_races_and_player	aggressive_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_coloniser_avoid_oldworld_races_and_player	aggressive_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_coloniser_avoid_oldworld_races_and_player	aggressive_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_coloniser_avoid_oldworld_races_anti_player	aggressive_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_coloniser_avoid_oldworld_races_anti_player	aggressive_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_coloniser_avoid_oldworld_races_anti_player	aggressive_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_coloniser_avoid_oldworld_races_anti_player	aggressive_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_coloniser_avoid_oldworld_races	aggressive_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_settleable_horde	aggressive_coloniser_avoid_oldworld_races	aggressive_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_standard_horde	aggressive_coloniser_avoid_oldworld_races	aggressive_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_standard_regioned	aggressive_coloniser_avoid_oldworld_races	aggressive_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_destroyer_anti_player_recoloniser	aggressive_destroyer_anti_player_recoloniser_task_generator_profile
cai_faction_status_settleable_horde	aggressive_destroyer_anti_player_recoloniser	aggressive_destroyer_anti_player_recoloniser_task_generator_profile
cai_faction_status_standard_horde	aggressive_destroyer_anti_player_recoloniser	aggressive_destroyer_anti_player_recoloniser_task_generator_profile
cai_faction_status_standard_regioned	aggressive_destroyer_anti_player_recoloniser	aggressive_destroyer_anti_player_recoloniser_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_destroyer_anti_player_recoloniser_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_destroyer_anti_player	aggressive_destroyer_anti_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_destroyer_anti_player	aggressive_destroyer_anti_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_destroyer_anti_player	aggressive_destroyer_anti_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_destroyer_anti_player	aggressive_destroyer_anti_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_destroyer_anti_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_destroyer_avoid_player_recoloniser	aggressive_destroyer_avoid_player_recoloniser_task_generator_profile
cai_faction_status_settleable_horde	aggressive_destroyer_avoid_player_recoloniser	aggressive_destroyer_avoid_player_recoloniser_task_generator_profile
cai_faction_status_standard_horde	aggressive_destroyer_avoid_player_recoloniser	aggressive_destroyer_avoid_player_recoloniser_task_generator_profile
cai_faction_status_standard_regioned	aggressive_destroyer_avoid_player_recoloniser	aggressive_destroyer_avoid_player_recoloniser_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_destroyer_avoid_player_recoloniser_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_destroyer_avoid_player	aggressive_destroyer_avoid_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_destroyer_avoid_player	aggressive_destroyer_avoid_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_destroyer_avoid_player	aggressive_destroyer_avoid_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_destroyer_avoid_player	aggressive_destroyer_avoid_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_destroyer_avoid_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_destroyer_recoloniser	aggressive_destroyer_recoloniser_task_generator_profile
cai_faction_status_settleable_horde	aggressive_destroyer_recoloniser	aggressive_destroyer_recoloniser_task_generator_profile
cai_faction_status_standard_horde	aggressive_destroyer_recoloniser	aggressive_destroyer_recoloniser_task_generator_profile
cai_faction_status_standard_regioned	aggressive_destroyer_recoloniser	aggressive_destroyer_recoloniser_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_destroyer_recoloniser_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_destroyer	aggressive_destroyer_task_generator_profile
cai_faction_status_settleable_horde	aggressive_destroyer	aggressive_destroyer_task_generator_profile
cai_faction_status_standard_horde	aggressive_destroyer	aggressive_destroyer_task_generator_profile
cai_faction_status_standard_regioned	aggressive_destroyer	aggressive_destroyer_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_destroyer_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_focused_coloniser_avoid_oldworld_races_and_player	aggressive_focused_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_focused_coloniser_avoid_oldworld_races_and_player	aggressive_focused_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_focused_coloniser_avoid_oldworld_races_and_player	aggressive_focused_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_focused_coloniser_avoid_oldworld_races_and_player	aggressive_focused_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_focused_coloniser_avoid_oldworld_races_and_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_focused_coloniser_avoid_oldworld_races_anti_player	aggressive_focused_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_settleable_horde	aggressive_focused_coloniser_avoid_oldworld_races_anti_player	aggressive_focused_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_standard_horde	aggressive_focused_coloniser_avoid_oldworld_races_anti_player	aggressive_focused_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_standard_regioned	aggressive_focused_coloniser_avoid_oldworld_races_anti_player	aggressive_focused_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_focused_coloniser_avoid_oldworld_races_anti_player_task_generator_profile
cai_faction_status_hordeable_regioned	aggressive_focused_coloniser_avoid_oldworld_races	aggressive_focused_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_settleable_horde	aggressive_focused_coloniser_avoid_oldworld_races	aggressive_focused_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_standard_horde	aggressive_focused_coloniser_avoid_oldworld_races	aggressive_focused_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_standard_regioned	aggressive_focused_coloniser_avoid_oldworld_races	aggressive_focused_coloniser_avoid_oldworld_races_task_generator_profile
cai_faction_status_standard_regionless	basic_no_regions	aggressive_focused_coloniser_avoid_oldworld_races_task_generator_profile
