cai_ritual_ritual_check_type_junctions_tables
0
unknown0	unknown1
wh2_main_ritual_def_atharti	cai_ritual_check_is_not_needed
wh2_main_ritual_def_hekarti	cai_ritual_check_have_bonused_characters
wh2_main_ritual_def_khaine	cai_ritual_check_is_not_needed
wh2_main_ritual_def_mathlann	cai_ritual_check_if_have_one_port_settlement_and_no_black_ark_in_recruitment_pool
wh2_main_ritual_hef_asuryan	cai_ritual_check_is_not_needed
wh2_main_ritual_hef_hoeth	cai_ritual_check_have_bonused_characters
wh2_main_ritual_hef_isha	cai_ritual_check_corruption
wh2_main_ritual_hef_vaul	cai_ritual_check_bonused_available_units
wh2_main_ritual_lzd_awakening	cai_ritual_check_is_not_needed
wh2_main_ritual_lzd_ferocity	cai_ritual_check_is_not_needed
wh2_main_ritual_lzd_primeval_glory	cai_ritual_check_free_army_upkeep
wh2_main_ritual_lzd_sotek	cai_ritual_check_if_one_enemy_army_present_in_regions
wh2_main_ritual_skv_ascendancy	cai_ritual_check_is_not_needed
wh2_main_ritual_skv_doooom	cai_ritual_check_is_not_needed
wh2_main_ritual_skv_pestilence	cai_ritual_check_is_not_needed
wh2_main_ritual_skv_thirteen_eshin	cai_ritual_check_if_have_one_agent
wh2_main_ritual_skv_thirteen_mors	cai_ritual_check_if_have_one_agent
wh2_main_ritual_skv_thirteen_moulder	cai_ritual_check_if_have_one_agent
wh2_main_ritual_skv_thirteen_pestilens	cai_ritual_check_if_have_one_agent
wh2_main_ritual_skv_thirteen_skyre	cai_ritual_check_if_have_one_agent
