ministerial_positition_to_subtype_restrictions_tables
0
unknown0	unknown1
dlc05_wef_ancient_treeman	wh_dlc05_minister_wef_elf_elder_speaker
dlc05_wef_ancient_treeman	wh_dlc05_minister_wef_elf_herald_of_the_hunt
dlc05_wef_ancient_treeman	wh_dlc05_minister_wef_elf_protector_of_the_oak
dlc05_wef_ancient_treeman	wh_dlc05_minister_wef_elf_starlight_craftsman
dlc05_wef_ancient_treeman	wh_dlc05_minister_wef_elf_the_tricksters_masque
dlc05_wef_ancient_treeman	wh_dlc05_minister_wef_elf_warden_of_the_wildwood
dlc05_wef_glade_lord	wh_dlc05_minister_wef_tree_ancient_of_delliandra
dlc05_wef_glade_lord_fem	wh_dlc05_minister_wef_tree_ancient_of_delliandra
dlc05_wef_glade_lord	wh_dlc05_minister_wef_tree_ancient_of_druthandor
dlc05_wef_glade_lord_fem	wh_dlc05_minister_wef_tree_ancient_of_druthandor
dlc05_wef_glade_lord	wh_dlc05_minister_wef_tree_ancient_of_talrennic
dlc05_wef_glade_lord_fem	wh_dlc05_minister_wef_tree_ancient_of_talrennic
dlc05_wef_glade_lord	wh_dlc05_minister_wef_tree_ancient_of_threllock
dlc05_wef_glade_lord_fem	wh_dlc05_minister_wef_tree_ancient_of_threllock
