audio_battle_environment_one_shot_junctions_tables
0
unknown0	unknown1	unknown2
beastmen	beastmen_wildlife	plains
cave	cave_nature_one_shots	plains
cave	cave_wildlife	plains
chaos	chaos_wildlife	plains
dark_elves_beach	dark_elves_beach_forest_nature_one_shots	forest
dark_elves_beach	dark_elves_beach_forest_wildlife_birds	forest
dark_elves_beach	dark_elves_beach_forest_wildlife_distant	forest
dark_elves_beach	dark_elves_beach_forest_wildlife_insects	forest
dark_elves_beach	dark_elves_beach_forest_wildlife_mammals	forest
dark_elves_beach	dark_elves_beach_primary_wildlife_birds	plains
dark_elves_beach	dark_elves_beach_primary_wildlife_insects	plains
dark_elves_cold	dark_elves_cold_forest_nature_one_shots	forest
dark_elves_cold	dark_elves_cold_forest_wildlife_birds	forest
dark_elves_cold	dark_elves_cold_forest_wildlife_close	forest
dark_elves_cold	dark_elves_cold_forest_wildlife_mammals	forest
dark_elves_cold	dark_elves_cold_primary_nature_one_shots_01	plains
dark_elves_cold	dark_elves_cold_primary_nature_one_shots_02	plains
dark_elves_cold	dark_elves_cold_primary_wildlife_birds	plains
dark_elves_cold	dark_elves_cold_primary_wildlife_mammals	plains
dark_elves_desert	dark_elves_desert_forest_nature_one_shots	forest
dark_elves_desert	dark_elves_desert_forest_wildlife_birds	forest
dark_elves_desert	dark_elves_desert_forest_wildlife_insects	forest
dark_elves_desert	dark_elves_desert_forest_wildlife_mammals	forest
dark_elves_desert	dark_elves_desert_primary_nature_one_shots	plains
dark_elves_desert	dark_elves_desert_primary_wildlife_birds	plains
dark_elves_desert	dark_elves_desert_primary_wildlife_insects	plains
dark_elves_desert	dark_elves_desert_primary_wildlife_mammals	plains
dark_elves_hills	dark_elves_hills_forest_nature_one_shots	forest
dark_elves_hills	dark_elves_hills_forest_wildlife_birds	forest
dark_elves_hills	dark_elves_hills_forest_wildlife_distant	forest
dark_elves_hills	dark_elves_hills_forest_wildlife_insects	forest
dark_elves_hills	dark_elves_hills_forest_wildlife_mammals	forest
dark_elves_hills	dark_elves_hills_primary_wildlife_birds	plains
dark_elves_marsh	dark_elves_marsh_forest_nature_one_shots	forest
dark_elves_marsh	dark_elves_marsh_forest_wildlife_birds	forest
dark_elves_marsh	dark_elves_marsh_forest_wildlife_insects	forest
dark_elves_marsh	dark_elves_marsh_forest_wildlife_mammals	forest
dark_elves_marsh	dark_elves_marsh_primary_nature_one_shots	plains
dark_elves_marsh	dark_elves_marsh_primary_wildlife_birds	plains
dark_elves_marsh	dark_elves_marsh_primary_wildlife_insects	plains
dark_elves_marsh	dark_elves_marsh_primary_wildlife_mammals	plains
dark_elves_qb_altar_of_darkness	dark_elves_cold_forest_nature_one_shots	forest
dark_elves_qb_altar_of_darkness	dark_elves_cold_forest_wildlife_birds	forest
dark_elves_qb_altar_of_darkness	dark_elves_cold_forest_wildlife_close	forest
dark_elves_qb_altar_of_darkness	dark_elves_cold_forest_wildlife_mammals	forest
dark_elves_qb_altar_of_darkness	dark_elves_cold_primary_nature_one_shots_01	plains
dark_elves_qb_altar_of_darkness	dark_elves_cold_primary_nature_one_shots_02	plains
dark_elves_qb_altar_of_darkness	dark_elves_cold_primary_wildlife_birds	plains
dark_elves_qb_altar_of_darkness	dark_elves_cold_primary_wildlife_mammals	plains
dark_elves_volcanic	dark_elves_volcanic_forest_nature_one_shots	forest
dark_elves_volcanic	dark_elves_volcanic_forest_wildlife_birds	forest
dark_elves_volcanic	dark_elves_volcanic_forest_wildlife_mammals	forest
dark_elves_volcanic	dark_elves_volcanic_primary_nature_one_shots_01	plains
dark_elves_volcanic	dark_elves_volcanic_primary_nature_one_shots_02	plains
dark_elves_volcanic	dark_elves_volcanic_primary_wildlife_birds	plains
dark_elves_volcanic	dark_elves_volcanic_primary_wildlife_mammals	plains
dwarf	dwarf_wildlife	plains
empire	empire_wildlife	forest
empire	generic_frog	lake
empire	empire_wildlife	plains
empire	generic_seagull	sea
greenskin	greenskin_wildlife	plains
high_elves_beach	high_elves_beach_forest_nature_one_shots	forest
high_elves_beach	high_elves_beach_forest_wildlife_birds	forest
high_elves_beach	high_elves_beach_forest_wildlife_distant	forest
high_elves_beach	high_elves_beach_forest_wildlife_insects	forest
high_elves_beach	high_elves_beach_forest_wildlife_mammals	forest
high_elves_beach	high_elves_beach_primary_wildlife_birds	plains
high_elves_beach	high_elves_beach_primary_wildlife_insects	plains
high_elves_hills	high_elves_hills_forest_nature_one_shots	forest
high_elves_hills	high_elves_hills_forest_wildlife_birds	forest
high_elves_hills	high_elves_hills_forest_wildlife_distant	forest
high_elves_hills	high_elves_hills_forest_wildlife_insects	forest
high_elves_hills	high_elves_hills_forest_wildlife_mammals	forest
high_elves_hills	high_elves_hills_primary_wildlife_birds	plains
high_elves_qb_arnheim	high_elves_hills_forest_nature_one_shots	forest
high_elves_qb_arnheim	high_elves_hills_forest_wildlife_birds	forest
high_elves_qb_arnheim	high_elves_hills_forest_wildlife_distant	forest
high_elves_qb_arnheim	high_elves_hills_forest_wildlife_insects	forest
high_elves_qb_arnheim	high_elves_hills_forest_wildlife_mammals	forest
high_elves_qb_arnheim	high_elves_hills_primary_wildlife_birds	plains
high_elves_qb_tower_of_hoeth	high_elves_hills_forest_nature_one_shots	forest
high_elves_qb_tower_of_hoeth	high_elves_hills_forest_wildlife_birds	forest
high_elves_qb_tower_of_hoeth	high_elves_hills_forest_wildlife_distant	forest
high_elves_qb_tower_of_hoeth	high_elves_hills_forest_wildlife_insects	forest
high_elves_qb_tower_of_hoeth	high_elves_hills_forest_wildlife_mammals	forest
high_elves_qb_tower_of_hoeth	high_elves_hills_primary_wildlife_birds	plains
lizardmen_jungle	lizardmen_jungle_forest_nature_one_shots	forest
lizardmen_jungle	lizardmen_jungle_forest_wildlife_birds	forest
lizardmen_jungle	lizardmen_jungle_forest_wildlife_distant	forest
lizardmen_jungle	lizardmen_jungle_forest_wildlife_insects	forest
lizardmen_jungle	lizardmen_jungle_forest_wildlife_mammals	forest
lizardmen_jungle	lizardmen_jungle_primary_wildlife_birds	plains
lizardmen_jungle	lizardmen_jungle_primary_wildlife_insects	plains
lizardmen_mountain	lizardmen_mountain_forest_wildife_one_shots	forest
lizardmen_mountain	lizardmen_mountain_primary_wildlife_one_shots	plains
lizardmen_qb_crimson_skull	lizardmen_jungle_forest_nature_one_shots	forest
lizardmen_qb_crimson_skull	lizardmen_jungle_forest_wildlife_birds	forest
lizardmen_qb_crimson_skull	lizardmen_jungle_forest_wildlife_distant	forest
lizardmen_qb_crimson_skull	lizardmen_jungle_forest_wildlife_insects	forest
lizardmen_qb_crimson_skull	lizardmen_jungle_forest_wildlife_mammals	forest
lizardmen_qb_crimson_skull	lizardmen_jungle_primary_wildlife_birds	plains
lizardmen_qb_crimson_skull	lizardmen_jungle_primary_wildlife_insects	plains
lizardmen_qb_fallen_gates	lizardmen_jungle_forest_nature_one_shots	forest
lizardmen_qb_fallen_gates	lizardmen_jungle_forest_wildlife_birds	forest
lizardmen_qb_fallen_gates	lizardmen_jungle_forest_wildlife_distant	forest
lizardmen_qb_fallen_gates	lizardmen_jungle_forest_wildlife_insects	forest
lizardmen_qb_fallen_gates	lizardmen_jungle_forest_wildlife_mammals	forest
lizardmen_qb_fallen_gates	lizardmen_mountain_primary_wildlife_one_shots	plains
lizardmen_qb_mosquito_swamp	lizardmen_jungle_forest_nature_one_shots	forest
lizardmen_qb_mosquito_swamp	lizardmen_jungle_forest_wildlife_birds	forest
lizardmen_qb_mosquito_swamp	lizardmen_jungle_forest_wildlife_distant	forest
lizardmen_qb_mosquito_swamp	lizardmen_jungle_forest_wildlife_insects	forest
lizardmen_qb_mosquito_swamp	lizardmen_jungle_forest_wildlife_mammals	forest
lizardmen_qb_mosquito_swamp	lizardmen_jungle_primary_wildlife_birds	plains
lizardmen_qb_mosquito_swamp	lizardmen_jungle_primary_wildlife_insects	plains
lizardmen_swamp	lizardmen_swamp_forest_wildlife_one_shots	forest
lizardmen_swamp	lizardmen_swamp_primary_wildlife_one_shots	plains
nordic	nordic_wildlife	plains
skaven_cavern	lizardmen_jungle_primary_wildlife_insects	plains
skaven_cavern	skaven_cavern_primary_nature_one_shots	plains
skaven_cavern	skaven_cavern_primary_wildlife_insects	plains
skaven_cavern	skaven_cavern_primary_wildlife_mammals	plains
skaven_desert	skaven_desert_forest_nature_one_shots	forest
skaven_desert	skaven_desert_forest_wildlife_birds	forest
skaven_desert	skaven_desert_forest_wildlife_insects	forest
skaven_desert	skaven_desert_forest_wildlife_mammals	forest
skaven_desert	skaven_desert_primary_nature_one_shots	plains
skaven_desert	skaven_desert_primary_wildlife_birds	plains
skaven_desert	skaven_desert_primary_wildlife_insects	plains
skaven_desert	skaven_desert_primary_wildlife_mammals	plains
skaven_marsh	skaven_marsh_forest_nature_one_shots	forest
skaven_marsh	skaven_marsh_forest_wildlife_birds	forest
skaven_marsh	skaven_marsh_forest_wildlife_insects	forest
skaven_marsh	skaven_marsh_forest_wildlife_mammals	forest
skaven_marsh	skaven_marsh_primary_wildlife_birds	plains
