cai_hint_profile_groups_tables
0
unknown0	unknown1
CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	REGION_CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF
CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	REGION_CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN
HINT_PROFILE_BRT	REGION_HINT_PROFILE_BRT
HINT_PROFILE_BST	REGION_HINT_PROFILE_BST
HINT_PROFILE_BST_ALLY	REGION_HINT_PROFILE_BST_ALLY
HINT_PROFILE_BST_CHAOS	REGION_HINT_PROFILE_BST_CHAOS
HINT_PROFILE_COMMON_OAK	REGION_HINT_PROFILE_SKV_COMMON_OAK
HINT_PROFILE_DEF	REGION_HINT_PROFILE_DEF
HINT_PROFILE_DWF	REGION_HINT_PROFILE_DWF
HINT_PROFILE_HEF	REGION_HINT_PROFILE_HEF
HINT_PROFILE_HEF_NONGUARDIAN	REGION_HINT_PROFILE_HEF_NONGUARDIAN
HINT_PROFILE_LZD	REGION_HINT_PROFILE_LZD
HINT_PROFILE_SKV	REGION_HINT_PROFILE_SKV
