campaign_group_member_criteria_action_results_tables
0
unknown0	unknown1
wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_all_agent_action_success_cause_earthquake
wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_army_dark_elves
wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_army_high_elves
wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_army_lizardmen
wh_main_agent_action_all_hinder_army_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_army_skaven
wh_main_agent_action_all_hinder_character_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_character_dark_elves
wh_main_agent_action_all_hinder_character_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_character_high_elves
wh_main_agent_action_all_hinder_character_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_character_lizardmen
wh_main_agent_action_all_hinder_character_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_character_skaven
wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_province_dark_elves
wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_province_high_elves
wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_province_lizardmen
wh_main_agent_action_all_hinder_settlement_critical_failure	wh2_main_event_feed_agent_action_all_failure_critical_hinder_province_skaven
wh_main_agent_action_all_hinder_army_failure	wh2_main_event_feed_agent_action_all_failure_hinder_army_dark_elves
wh_main_agent_action_all_hinder_army_failure	wh2_main_event_feed_agent_action_all_failure_hinder_army_high_elves
wh_main_agent_action_all_hinder_army_failure	wh2_main_event_feed_agent_action_all_failure_hinder_army_lizardmen
wh_main_agent_action_all_hinder_army_failure	wh2_main_event_feed_agent_action_all_failure_hinder_army_skaven
wh_main_agent_action_all_hinder_character_failure	wh2_main_event_feed_agent_action_all_failure_hinder_character_dark_elves
wh_main_agent_action_all_hinder_character_failure	wh2_main_event_feed_agent_action_all_failure_hinder_character_high_elves
wh_main_agent_action_all_hinder_character_failure	wh2_main_event_feed_agent_action_all_failure_hinder_character_lizardmen
wh_main_agent_action_all_hinder_character_failure	wh2_main_event_feed_agent_action_all_failure_hinder_character_skaven
wh_main_agent_action_all_hinder_settlement_failure	wh2_main_event_feed_agent_action_all_failure_hinder_province_dark_elves
wh_main_agent_action_all_hinder_settlement_failure	wh2_main_event_feed_agent_action_all_failure_hinder_province_high_elves
wh_main_agent_action_all_hinder_settlement_failure	wh2_main_event_feed_agent_action_all_failure_hinder_province_lizardmen
wh_main_agent_action_all_hinder_settlement_failure	wh2_main_event_feed_agent_action_all_failure_hinder_province_skaven
wh_main_agent_action_all_hinder_agent_success	wh2_main_event_feed_agent_action_all_hinder_character_dark_elves
wh_main_agent_action_all_hinder_agent_success	wh2_main_event_feed_agent_action_all_hinder_character_high_elves
wh_main_agent_action_all_hinder_agent_success	wh2_main_event_feed_agent_action_all_hinder_character_lizardmen
wh_main_agent_action_all_hinder_agent_success	wh2_main_event_feed_agent_action_all_hinder_character_skaven
wh_main_agent_action_all_hinder_agent_critical_success	wh2_main_event_feed_agent_action_all_success_critical_hinder_character_dark_elves
wh_main_agent_action_all_hinder_agent_critical_success	wh2_main_event_feed_agent_action_all_success_critical_hinder_character_high_elves
wh_main_agent_action_all_hinder_agent_critical_success	wh2_main_event_feed_agent_action_all_success_critical_hinder_character_lizardmen
wh_main_agent_action_all_hinder_agent_critical_success	wh2_main_event_feed_agent_action_all_success_critical_hinder_character_skaven
wh2_main_agent_action_hinder_army_success_assault_units	wh2_main_event_feed_agent_action_champion_hinder_army_dark_elves
wh2_main_agent_action_hinder_army_success_assault_units	wh2_main_event_feed_agent_action_champion_hinder_army_high_elves
wh2_main_agent_action_hinder_army_success_assault_units	wh2_main_event_feed_agent_action_champion_hinder_army_lizardmen
wh2_main_agent_action_hinder_army_success_assault_units	wh2_main_event_feed_agent_action_champion_hinder_army_skaven
wh2_main_agent_action_hinder_settlement_success_assault_garrison	wh2_main_event_feed_agent_action_champion_hinder_settlement_dark_elves
wh2_main_agent_action_hinder_settlement_success_assault_garrison	wh2_main_event_feed_agent_action_champion_hinder_settlement_high_elves
wh2_main_agent_action_hinder_settlement_success_assault_garrison	wh2_main_event_feed_agent_action_champion_hinder_settlement_lizardmen
wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_plague_priest_dark_elves
wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_plague_priest_high_elves
wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_plague_priest_lizardmen
wh2_main_agent_action_wizard_hinder_settlement_success_plague_priest_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_plague_priest_skaven
wh2_main_agent_action_hinder_settlement_success_assault_garrison	wh2_main_event_feed_agent_action_champion_hinder_settlement_skaven
wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_dark_elves
wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_high_elves
wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_lizardmen
wh2_main_agent_action_engineer_hinder_settlement_success_warlock_engineer_ritual	wh2_main_event_feed_agent_action_champion_hinder_settlement_warlock_engineer_skaven
wh2_main_agent_action_hinder_army_success_hinder_replenishment	wh2_main_event_feed_agent_action_dignitary_hinder_army_dark_elves
wh2_main_agent_action_hinder_army_success_hinder_replenishment	wh2_main_event_feed_agent_action_dignitary_hinder_army_high_elves
wh2_main_agent_action_hinder_army_success_hinder_replenishment	wh2_main_event_feed_agent_action_dignitary_hinder_army_lizardmen
wh2_main_agent_action_hinder_army_success_hinder_replenishment	wh2_main_event_feed_agent_action_dignitary_hinder_army_skaven
wh2_main_agent_action_hinder_settlement_success_damage_building	wh2_main_event_feed_agent_action_dignitary_hinder_settlement_dark_elves
wh2_main_agent_action_hinder_settlement_success_damage_building	wh2_main_event_feed_agent_action_dignitary_hinder_settlement_high_elves
wh2_main_agent_action_hinder_settlement_success_damage_building	wh2_main_event_feed_agent_action_dignitary_hinder_settlement_lizardmen
wh2_main_agent_action_hinder_settlement_success_damage_building	wh2_main_event_feed_agent_action_dignitary_hinder_settlement_skaven
wh2_main_agent_action_hinder_settlement_success_steal_technology	wh2_main_event_feed_agent_action_engineer_hinder_settlement_dark_elves
wh2_main_agent_action_hinder_settlement_success_steal_technology	wh2_main_event_feed_agent_action_engineer_hinder_settlement_high_elves
wh2_main_agent_action_hinder_settlement_success_steal_technology	wh2_main_event_feed_agent_action_engineer_hinder_settlement_lizardmen
wh2_main_agent_action_hinder_settlement_success_steal_technology	wh2_main_event_feed_agent_action_engineer_hinder_settlement_skaven
