shortcut_localisation_tables
0
unknown0	unknown1
True	accel
True	adv_cancel_click
True	adv_ctrl_dblclick
True	adv_drag_ctrl
True	adv_drag_lalt
True	adv_drag_ralt
True	adv_lclick_drag
True	adv_manual_aim
True	adv_melee_attack
True	adv_shift_draw
True	adv_shift_select
True	alt
True	any
True	attack_ping
True	auto_merge_units
True	battle
True	battle_both_rotate_left
True	battle_both_rotate_right
True	battle_both_withdraw
True	battle_land_about_face
True	battle_land_increase_file
True	battle_land_increase_rank
True	battle_land_melee
True	battle_land_special_ability_1
True	battle_land_special_ability_2
True	battle_land_special_ability_3
True	battle_land_special_ability_4
True	battle_land_special_ability_5
True	battle_land_special_ability_6
True	battle_land_special_ability_7
True	battle_land_step_backwards
True	battle_land_step_forward
True	battle_land_strafe_left
True	battle_land_strafe_right
True	battle_land_toggle_run
True	battle_naval_toggle_boarding
True	browser
True	cam_down
True	cam_up
True	camera
True	camera_bookmark_save0
True	camera_bookmark_save1
True	camera_bookmark_save10
True	camera_bookmark_save11
True	camera_bookmark_save2
True	camera_bookmark_save3
True	camera_bookmark_save4
True	camera_bookmark_save5
True	camera_bookmark_save6
True	camera_bookmark_save7
True	camera_bookmark_save8
True	camera_bookmark_save9
True	camera_bookmark_view0
True	camera_bookmark_view1
True	camera_bookmark_view10
True	camera_bookmark_view11
True	camera_bookmark_view2
True	camera_bookmark_view3
True	camera_bookmark_view4
True	camera_bookmark_view5
True	camera_bookmark_view6
True	camera_bookmark_view7
True	camera_bookmark_view8
True	camera_bookmark_view9
True	campaign
True	change_region_border_display_type
True	chat_with_all
True	chat_with_team
True	classic_keyset
True	context_camera
True	ctrl
True	current_selection_disband
True	current_selection_order_cancel
True	cycle_battle_speed
True	cycle_battle_speed_back
True	decel
True	decrease_camera_rot
True	default_camera_rotation
True	defend_ping
True	deselect_all
True	end_turn
True	end_turn_skip_warnings
True	fps
True	game_controls
True	game_play
True	general_zoom
True	group_controls
True	group_formations
True	help_mode
True	hidden
True	home_zoom
True	increase_camera_rot
True	information
True	intelli_zoom
True	keyboard_PAGE_DOWN
True	keyboard_PAGE_UP
True	misc
True	move_ping
True	none
True	p
True	quick_load
True	quick_save
True	reload_textures
True	rot_d
True	rot_l
True	rot_r
True	rot_u
True	select_all
True	select_all_artillery
True	select_all_cavalry
True	select_all_infantry
True	select_all_melee
True	select_all_ranged
True	select_next
True	select_prev
True	select_selection_group1
True	select_selection_group2
True	select_selection_group3
True	select_selection_group4
True	selection_control
True	shift
True	sho
True	show_all_multi_turn_paths
True	show_allied_units_proxies
True	show_book_of_grudges
True	show_building_browser
True	show_campaign_overlay_options
True	show_clan
True	show_details
True	show_diplomacy
True	show_faction_overview
True	show_finance
True	show_garrison
True	show_geomantic_web
True	show_intrigue_panel
True	show_objectives
True	show_offices_panel
True	show_overview
True	show_prestige
True	show_radial
True	show_recruitment_agents
True	show_recruitment_units
True	show_rituals_panel
True	show_skaven_corruption
True	show_slaves_panel
True	show_spawn_special_agent
True	show_tactical_map
True	show_technologies
True	show_unit_info
True	standard_ping
True	step_bck
True	step_fwd
True	step_fwd_fast
True	step_l
True	step_r
True	toggle_chat_panel
True	toggle_cursor
True	toggle_first_person_mode
True	toggle_group
True	toggle_labels
True	toggle_locked_group
True	toggle_minimised_radar
True	toggle_move_fast
True	toggle_move_speed
True	toggle_music
True	toggle_pause
True	toggle_player_list
True	toggle_sfx
True	toggle_show_cpu_moves
True	toggle_tracking
True	toggle_ui
True	toggle_ui_with_borders
True	total_war
True	unit_control
True	unit_zoom
True	universal
True	usecard0
True	usecard1
True	usecard2
True	usecard3
True	usecard4
True	usecard5
True	usecard6
True	usecard7
True	usecard8
True	usecard9
True	usegroup0
True	usegroup1
True	usegroup2
True	usegroup3
True	usegroup4
True	usegroup5
True	usegroup6
True	usegroup7
True	usegroup8
True	usegroup9
True	visibility_toggle_buttons
True	visibility_toggle_cards
True	visibility_toggle_porthole
True	visibility_toggle_radar
True	voice_chat
True	zoom_to_strategic
