ritual_payload_effect_bundles_tables
1
unknown0	unknown1	unknown2
wh2_main_ritual_def_atharti	wh2_main_ritual_def_atharti	5
wh2_main_ritual_def_hekarti	wh2_main_ritual_def_hekarti	5
wh2_main_ritual_def_khaine	wh2_main_ritual_def_khaine	15
wh2_main_ritual_hef_asuryan	wh2_main_ritual_hef_asuryan	5
wh2_main_ritual_hef_hoeth	wh2_main_ritual_hef_hoeth	5
wh2_main_ritual_hef_isha	wh2_main_ritual_hef_isha	10
wh2_main_ritual_hef_vaul	wh2_main_ritual_hef_vaul	10
wh2_main_ritual_lzd_ferocity	wh2_main_ritual_lzd_ferocity	5
wh2_main_ritual_lzd_primeval_glory	wh2_main_ritual_lzd_primeval_glory	15
wh2_main_ritual_lzd_sotek	wh2_main_ritual_lzd_sotek	5
wh2_main_ritual_skv_ascendancy	wh2_main_ritual_skv_ascendancy	5
wh2_main_ritual_skv_thirteen_eshin	wh2_main_ritual_skv_thirteen_eshin	13
wh2_main_ritual_skv_thirteen_mors	wh2_main_ritual_skv_thirteen_mors	13
wh2_main_ritual_skv_thirteen_moulder	wh2_main_ritual_skv_thirteen_moulder	13
wh2_main_ritual_skv_thirteen_pestilens	wh2_main_ritual_skv_thirteen_pestilens	13
wh2_main_ritual_skv_thirteen_skyre	wh2_main_ritual_skv_thirteen_skyre	13
wh2_main_ritual_vortex_1_def_start	wh2_main_ritual_vortex_1_def_start	10
wh2_main_ritual_vortex_1_def	wh2_main_ritual_vortex_1_def	0
wh2_main_ritual_vortex_1_hef_start	wh2_main_ritual_vortex_1_hef_start	10
wh2_main_ritual_vortex_1_hef	wh2_main_ritual_vortex_1_hef	0
wh2_main_ritual_vortex_1_lzd_start	wh2_main_ritual_vortex_1_lzd_start	10
wh2_main_ritual_vortex_1_lzd	wh2_main_ritual_vortex_1_lzd	0
wh2_main_ritual_vortex_1_skv_start	wh2_main_ritual_vortex_1_skv_start	10
wh2_main_ritual_vortex_1_skv	wh2_main_ritual_vortex_1_skv	0
wh2_main_ritual_vortex_2_def_start	wh2_main_ritual_vortex_2_def_start	10
wh2_main_ritual_vortex_2_def	wh2_main_ritual_vortex_2_def	0
wh2_main_ritual_vortex_2_hef_start	wh2_main_ritual_vortex_2_hef_start	10
wh2_main_ritual_vortex_2_hef	wh2_main_ritual_vortex_2_hef	0
wh2_main_ritual_vortex_2_lzd_start	wh2_main_ritual_vortex_2_lzd_start	10
wh2_main_ritual_vortex_2_lzd	wh2_main_ritual_vortex_2_lzd	0
wh2_main_ritual_vortex_2_skv_start	wh2_main_ritual_vortex_2_skv_start	10
wh2_main_ritual_vortex_2_skv	wh2_main_ritual_vortex_2_skv	0
wh2_main_ritual_vortex_3_def_start	wh2_main_ritual_vortex_3_def_start	10
wh2_main_ritual_vortex_3_def	wh2_main_ritual_vortex_3_def	0
wh2_main_ritual_vortex_3_hef_start	wh2_main_ritual_vortex_3_hef_start	10
wh2_main_ritual_vortex_3_hef	wh2_main_ritual_vortex_3_hef	0
wh2_main_ritual_vortex_3_lzd_start	wh2_main_ritual_vortex_3_lzd_start	10
wh2_main_ritual_vortex_3_lzd	wh2_main_ritual_vortex_3_lzd	0
wh2_main_ritual_vortex_3_skv_start	wh2_main_ritual_vortex_3_skv_start	10
wh2_main_ritual_vortex_3_skv	wh2_main_ritual_vortex_3_skv	0
wh2_main_ritual_vortex_4_def_start	wh2_main_ritual_vortex_4_def_start	10
wh2_main_ritual_vortex_4_def	wh2_main_ritual_vortex_4_def	0
wh2_main_ritual_vortex_4_hef_start	wh2_main_ritual_vortex_4_hef_start	10
wh2_main_ritual_vortex_4_hef	wh2_main_ritual_vortex_4_hef	0
wh2_main_ritual_vortex_4_lzd_start	wh2_main_ritual_vortex_4_lzd_start	10
wh2_main_ritual_vortex_4_lzd	wh2_main_ritual_vortex_4_lzd	0
wh2_main_ritual_vortex_4_skv_start	wh2_main_ritual_vortex_4_skv_start	10
wh2_main_ritual_vortex_4_skv	wh2_main_ritual_vortex_4_skv	0
wh2_main_ritual_vortex_5_def_start	wh2_main_ritual_vortex_5_def_start	20
wh2_main_ritual_vortex_5_def	wh2_main_ritual_vortex_5_def	0
wh2_main_ritual_vortex_5_hef_start	wh2_main_ritual_vortex_5_hef_start	20
wh2_main_ritual_vortex_5_hef	wh2_main_ritual_vortex_5_hef	0
wh2_main_ritual_vortex_5_lzd_start	wh2_main_ritual_vortex_5_lzd_start	20
wh2_main_ritual_vortex_5_lzd	wh2_main_ritual_vortex_5_lzd	0
wh2_main_ritual_vortex_5_skv_start	wh2_main_ritual_vortex_5_skv_start	20
wh2_main_ritual_vortex_5_skv	wh2_main_ritual_vortex_5_skv	0
