unit_abilities_to_additional_ui_effects_juncs_tables
0
unknown0	unknown1
wh2_main_army_abilities_bloodwrack_cauldron	wh2_main_army_ap_damage_explosion_ranged
wh2_main_army_abilities_bloodwrack_cauldron	wh2_main_army_damage_explosion_ranged
wh2_main_army_abilities_bloodwrack_cauldron	wh_main_all_magical
wh2_main_army_abilities_bloodwrack_cauldron	wh_main_all_strong_against_units
wh2_main_army_abilities_bloodwrack_cauldron	wh_main_all_weak_against_single
wh2_main_army_abilities_bolt_of_spite	wh2_main_army_homing
wh2_main_army_abilities_bolt_of_spite	wh_main_all_strong_against_single
wh2_main_army_abilities_bolt_of_spite	wh_main_bombardment_small_strike_aoe
wh2_main_army_abilities_brazen_cauldron	wh2_main_army_ap_damage_ranged
wh2_main_army_abilities_brazen_cauldron	wh2_main_army_damage_ranged
wh2_main_army_abilities_brazen_cauldron	wh_main_all_magical
wh2_main_army_abilities_brazen_cauldron	wh_main_all_strong_against_units
wh2_main_army_abilities_brazen_cauldron	wh_main_all_weak_against_single
wh2_main_army_abilities_channeling_spire	wh_main_all_improved_recharge_rate
wh2_main_army_abilities_channeling_spire	wh_main_all_increased_max_power
wh2_main_army_abilities_dark_conduit	wh2_main_all_good_against_armour
wh2_main_army_abilities_dark_conduit	wh2_main_all_huge_static_aoe
wh2_main_army_abilities_dark_conduit	wh2_main_all_magical_damage_massive
wh2_main_army_abilities_dark_conduit	wh2_main_spell_friendly_fire_explosion
wh2_main_army_abilities_eagle_sanctuary	wh2_main_all_summon_eagle
wh2_main_army_abilities_eagle_sanctuary	wh_main_all_summoned_unit
wh2_main_army_abilities_eagle_sanctuary	wh_main_all_summoned_unit_single_use
wh2_main_army_abilities_eshin_clanstone	wh_main_all_direct_damage
wh2_main_army_abilities_eshin_clanstone	wh_main_all_direct_damage_resist
wh2_main_army_abilities_eshin_clanstone	wh_main_all_strong_against_multiple
wh2_main_army_abilities_eshin_clanstone	wh_main_all_weak_against_single
wh2_main_army_abilities_feral_cold_ones	wh2_main_all_summon_feral_cold_ones
wh2_main_army_abilities_feral_cold_ones	wh_main_all_summoned_unit
wh2_main_army_abilities_feral_cold_ones	wh_main_all_summoned_unit_single_use
wh2_main_army_abilities_geomantic_nexus	wh2_main_all_summon_skink_priest
wh2_main_army_abilities_geomantic_nexus	wh_main_all_summoned_unit_magic
wh2_main_army_abilities_geomantic_nexus	wh_main_all_summoned_unit_single_use
wh2_main_army_abilities_khaines_flail	wh2_main_army_projectiles_2
wh2_main_army_abilities_khaines_flail	wh_main_all_good_vs_artillery
wh2_main_army_abilities_khaines_flail	wh_main_all_strong_against_multiple
wh2_main_army_abilities_khaines_flail	wh_main_all_weak_against_single
wh2_main_army_abilities_khaines_flail	wh_main_bombardment_small_strike_aoe
wh2_main_army_abilities_khaines_lash	wh2_main_army_projectiles
wh2_main_army_abilities_khaines_lash	wh_main_all_good_vs_artillery
wh2_main_army_abilities_khaines_lash	wh_main_all_strong_against_multiple
wh2_main_army_abilities_khaines_lash	wh_main_all_weak_against_single
wh2_main_army_abilities_khaines_lash	wh_main_bombardment_small_strike_aoe
wh2_main_army_abilities_khaines_scourge	wh2_main_army_projectiles_3
wh2_main_army_abilities_khaines_scourge	wh_main_all_good_vs_artillery
wh2_main_army_abilities_khaines_scourge	wh_main_all_strong_against_multiple
wh2_main_army_abilities_khaines_scourge	wh_main_all_weak_against_single
wh2_main_army_abilities_khaines_scourge	wh_main_bombardment_small_strike_aoe
wh2_main_army_abilities_moulder_clanstone	wh_main_all_replenish
wh2_main_army_abilities_moulder_clanstone	wh_main_all_resurrect
wh2_main_army_abilities_moulder_clanstone	wh_main_all_resurrect_hp
wh2_main_army_abilities_shadows_of_anlec	wh_main_all_can_disrupt_formation
wh2_main_army_abilities_shadows_of_anlec	wh_main_all_magical_and_flaming
wh2_main_army_abilities_shadows_of_anlec	wh_main_all_strong_against_units
wh2_main_army_abilities_shadows_of_anlec	wh_main_all_weak_against_single
wh2_main_army_abilities_shadows_of_anlec	wh_main_vortex_large_breath
wh2_main_army_abilities_sky_cauldron	wh_main_all_magical
wh2_main_army_abilities_sky_cauldron	wh_main_all_strong_against_units
wh2_main_army_abilities_sky_cauldron	wh_main_all_weak_against_single
wh2_main_army_abilities_soul_rain	wh2_main_army_scattershot
wh2_main_army_abilities_soul_rain	wh_main_all_strong_against_unit
wh2_main_army_abilities_soul_rain	wh_main_all_weak_against_single
wh2_main_army_abilities_soul_rain	wh_main_bombardment_large_strike_aoe
wh2_main_army_abilities_soul_storm	wh2_main_army_scattershot_3
wh2_main_army_abilities_soul_storm	wh_main_all_strong_against_unit
wh2_main_army_abilities_soul_storm	wh_main_all_weak_against_single
wh2_main_army_abilities_soul_storm	wh_main_bombardment_large_strike_aoe
wh2_main_army_abilities_soul_torrent	wh2_main_army_scattershot_2
wh2_main_army_abilities_soul_torrent	wh_main_all_strong_against_unit
wh2_main_army_abilities_soul_torrent	wh_main_all_weak_against_single
wh2_main_army_abilities_soul_torrent	wh_main_bombardment_large_strike_aoe
