modifiable_unit_stats_tables
0
unknown0	unknown1
scalar_bracing	scalar_bracing
scalar_charge_speed	scalar_charge_speed
scalar_entity_acceleration_modifier	scalar_entity_acceleration_modifier
scalar_entity_deceleration_modifier	scalar_entity_deceleration_modifier
scalar_miscast_chance	scalar_miscast_chance
scalar_missile_damage_ap	scalar_missile_damage_ap
scalar_missile_damage_base	scalar_missile_damage_base
scalar_missile_explosion_damage_ap	scalar_missile_explosion_damage_ap
scalar_missile_explosion_damage_base	scalar_missile_explosion_damage_base
scalar_missile_range	scalar_missile_range
scalar_speed	scalar_speed
scalar_splash_attack_power	scalar_splash_attack_power
stat_accuracy	stat_accuracy
stat_armour	stat_armour
stat_bonus_vs_cavalry	stat_bonus_vs_cavalry
stat_bonus_vs_infantry	stat_bonus_vs_infantry
stat_bonus_vs_large	stat_bonus_vs_large
stat_charge_bonus	stat_charge_bonus
stat_first_strike	stat_first_strike
stat_mana	stat_mana
stat_melee_attack	stat_melee_attack
stat_melee_damage_ap	stat_melee_damage_ap
stat_melee_damage_base	stat_melee_damage_base
stat_melee_defence	stat_melee_defence
stat_miscast_additional_chance	stat_miscast_additional
stat_missile_block_chance	stat_missile_block_chance
stat_morale	stat_morale
stat_num_uses_additional	stat_num_uses_additional
stat_reloading	stat_reloading
stat_resistance_all	stat_resistance_all
stat_resistance_flame	stat_resistance_flame
stat_resistance_magic	stat_resistance_magic
stat_resistance_missile	stat_resistance_missile
stat_resistance_physical	stat_resistance_physical
stat_shield_armour	stat_shield_armour
stat_shield_defence	stat_shield_defence
stat_spotting_forest	stat_spotting_forest
stat_spotting_forest	stat_spotting_scrub
stat_visibility_sight	stat_visibility_sight
stat_weakness_flame	stat_weakness_flame
