campaign_group_member_criteria_regions_tables
0
unknown0	unknown1
wh2_main_gc_abandoned_regions_wh2_main_def_dark_elves_wh2_main_deadwood_shagrath	wh2_main_deadwood_shagrath
wh2_main_gc_abandoned_regions_wh2_main_def_dark_elves_wh2_main_deadwood_the_frozen_city	wh2_main_deadwood_the_frozen_city
wh2_main_gc_abandoned_regions_wh2_main_def_dark_elves_wh2_main_doom_glades_ice_rock_gorge	wh2_main_doom_glades_ice_rock_gorge
wh2_main_gc_abandoned_regions_wh2_main_def_dark_elves_wh2_main_doom_glades_temple_of_addaioth	wh2_main_doom_glades_temple_of_addaioth
wh2_main_gc_abandoned_regions_wh2_main_def_dark_elves_wh2_main_the_black_flood_temple_of_khaine	wh2_main_the_black_flood_temple_of_khaine
wh2_main_gc_abandoned_regions_wh2_main_hef_high_elves_wh2_main_eataine_shrine_of_asuryan	wh2_main_eataine_shrine_of_asuryan
wh2_main_gc_abandoned_regions_wh2_main_hef_high_elves_wh2_main_volcanic_islands_fuming_serpent	wh2_main_volcanic_islands_fuming_serpent
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_headhunters_jungle_mangrove_coast	wh2_main_headhunters_jungle_mangrove_coast
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_huahuan_desert_chamber_of_visions	wh2_main_huahuan_desert_chamber_of_visions
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_isthmus_of_lustria_ziggurat_of_dawn	wh2_main_isthmus_of_lustria_ziggurat_of_dawn
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_jungles_of_green_mists_spektazuma	wh2_main_jungles_of_green_mists_spektazuma
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_jungles_of_green_mists_wellsprings_of_eternity	wh2_main_jungles_of_green_mists_wellsprings_of_eternity
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_kingdom_of_beasts_serpent_coast	wh2_main_kingdom_of_beasts_serpent_coast
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_kingdom_of_beasts_the_cursed_jungle	wh2_main_kingdom_of_beasts_the_cursed_jungle
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_northern_great_jungle_chaqua	wh2_main_northern_great_jungle_chaqua
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_northern_great_jungle_temple_of_tlencan	wh2_main_northern_great_jungle_temple_of_tlencan
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_northern_great_jungle_xahutec	wh2_main_northern_great_jungle_xahutec
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_northern_jungle_of_pahualaxa_macu_peaks	wh2_main_northern_jungle_of_pahualaxa_macu_peaks
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_northern_jungle_of_pahualaxa_shrine_of_sotek	wh2_main_northern_jungle_of_pahualaxa_shrine_of_sotek
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_southern_great_jungle_axlotl	wh2_main_southern_great_jungle_axlotl
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_southern_great_jungle_subatuun	wh2_main_southern_great_jungle_subatuun
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon	wh2_main_southern_jungle_of_pahualaxa_monument_of_the_moon
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_southern_jungle_of_pahualaxa_pahuax	wh2_main_southern_jungle_of_pahualaxa_pahuax
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_the_creeping_jungle_temple_of_kara	wh2_main_the_creeping_jungle_temple_of_kara
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen_wh2_main_the_creeping_jungle_tlanxla	wh2_main_the_creeping_jungle_tlanxla
wh2_main_gc_abandoned_regions_wh_main_brt_bretonnia_wh2_main_great_desert_of_araby_el-kalabad	wh2_main_great_desert_of_araby_el-kalabad
wh2_main_gc_abandoned_regions_wh_main_dwf_dwarfs_wh2_main_southlands_worlds_edge_mountains_lost_plateau	wh2_main_southlands_worlds_edge_mountains_lost_plateau
wh2_main_gc_abandoned_regions_wh_main_dwf_dwarfs_wh2_main_spine_of_sotek_hualotal	wh2_main_spine_of_sotek_hualotal
wh2_main_gc_abandoned_regions_wh_main_dwf_dwarfs_wh2_main_spine_of_sotek_mine_of_the_bearded_skulls	wh2_main_spine_of_sotek_mine_of_the_bearded_skulls
wh2_main_gc_abandoned_regions_wh_main_dwf_dwarfs_wh2_main_spine_of_sotek_monument_of_izzatal	wh2_main_spine_of_sotek_monument_of_izzatal
wh2_main_gc_abandoned_regions_wh_main_vmp_vampire_counts_wh2_main_ash_river_numas	wh2_main_ash_river_numas
wh2_main_gc_abandoned_regions_wh_main_vmp_vampire_counts_wh2_main_crater_of_the_walking_dead_doom_glade	wh2_main_crater_of_the_walking_dead_doom_glade
wh2_main_gc_abandoned_regions_wh_main_vmp_vampire_counts_wh2_main_devils_backbone_lybaras	wh2_main_devils_backbone_lybaras
wh2_main_gc_abandoned_regions_wh_main_vmp_vampire_counts_wh2_main_great_desert_of_araby_bel_aliad	wh2_main_great_desert_of_araby_bel_aliad
wh2_main_gc_abandoned_regions_wh_main_vmp_vampire_counts_wh2_main_shifting_sands_antoch	wh2_main_shifting_sands_antoch
wh2_main_tunnelling_excluded_regions_avelorn_evershale	wh2_main_avelorn_evershale
wh2_main_tunnelling_excluded_regions_avelorn_gaean_vale	wh2_main_avelorn_gaean_vale
wh2_main_tunnelling_excluded_regions_avelorn_tor_saroir	wh2_main_avelorn_tor_saroir
wh2_main_tunnelling_excluded_regions_caledor_tor_sethai	wh2_main_caledor_tor_sethai
wh2_main_tunnelling_excluded_regions_caledor_vauls_anvil	wh2_main_caledor_vauls_anvil
wh2_main_tunnelling_excluded_regions_chrace_elisia	wh2_main_chrace_elisia
wh2_main_tunnelling_excluded_regions_chrace_tor_achare	wh2_main_chrace_tor_achare
wh2_main_tunnelling_excluded_regions_cothique_mistnar	wh2_main_cothique_mistnar
wh2_main_tunnelling_excluded_regions_cothique_tor_koruali	wh2_main_cothique_tor_koruali
wh2_main_tunnelling_excluded_regions_eagle_gate	wh2_main_eagle_gate
wh2_main_tunnelling_excluded_regions_eataine_angerrial	wh2_main_eataine_angerrial
wh2_main_tunnelling_excluded_regions_eataine_lothern	wh2_main_eataine_lothern
wh2_main_tunnelling_excluded_regions_eataine_shrine_of_asuryan	wh2_main_eataine_shrine_of_asuryan
