cai_factions_to_hint_profile_groups_tables
2
unknown0	unknown1	unknown2
wh2_main_def_cult_of_pleasure	HINT_PROFILE_DEF	wh2_main_great_vortex
wh2_main_def_naggarond	HINT_PROFILE_DEF	wh2_main_great_vortex
wh2_main_hef_avelorn	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_avelorn	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_hef_chrace	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_chrace	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_hef_cothique	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_cothique	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_hef_eataine	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_eataine	HINT_PROFILE_HEF	wh2_main_great_vortex
wh2_main_hef_ellyrion	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_ellyrion	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_hef_nagarythe	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_nagarythe	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_hef_order_of_loremasters	HINT_PROFILE_HEF_NONGUARDIAN	wh2_main_great_vortex
wh2_main_hef_saphery	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_saphery	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_hef_tiranoc	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_tiranoc	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_hef_yvresse	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF_GRAND_CAMPAIGN	main_warhammer
wh2_main_hef_yvresse	CAPTURE_OWNED_BY_ANOTHER_SUBCULTURED_ENEMY_HEF	wh2_main_great_vortex
wh2_main_lzd_hexoatl	HINT_PROFILE_LZD	wh2_main_great_vortex
wh2_main_lzd_last_defenders	HINT_PROFILE_LZD	wh2_main_great_vortex
wh2_main_skv_clan_mors	HINT_PROFILE_SKV	wh2_main_great_vortex
wh2_main_skv_clan_pestilens	HINT_PROFILE_SKV	wh2_main_great_vortex
wh_dlc03_bst_beastmen_ally	HINT_PROFILE_BST_ALLY	main_warhammer
wh_dlc03_bst_beastmen_chaos	HINT_PROFILE_BST_CHAOS	main_warhammer
wh_dlc03_bst_beastmen	HINT_PROFILE_BST	main_warhammer
wh_dlc03_bst_jagged_horn	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_dlc03_bst_redhorn	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_brt_artois	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_brt_bastonne	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_brt_bordeleaux	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_brt_bretonnia	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_brt_carcassonne	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_brt_lyonesse	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_brt_parravon	HINT_PROFILE_COMMON_OAK	main_warhammer
wh_main_dwf_karak_izor	HINT_PROFILE_DWF	main_warhammer
wh_main_grn_crooked_moon	HINT_PROFILE_DWF	main_warhammer
