ministerial_position_effect_bundles_tables
0
unknown0	unknown1
wh_dlc05_minister_elf_elder_speaker	wh_dlc05_minister_wef_elf_elder_speaker
wh_dlc05_minister_elf_faction_leader	wh_dlc05_minister_wef_elf_faction_leader
wh_dlc05_minister_elf_faction_leader_mini	wh_dlc05_minister_wef_elf_faction_leader
wh_dlc05_minister_elf_herald_of_the_hunt	wh_dlc05_minister_wef_elf_herald_of_the_hunt
wh_dlc05_minister_elf_protector_of_the_oak	wh_dlc05_minister_wef_elf_protector_of_the_oak
wh_dlc05_minister_elf_starlight_craftsman	wh_dlc05_minister_wef_elf_starlight_craftsman
wh_dlc05_minister_elf_the_tricksters_masque	wh_dlc05_minister_wef_elf_the_tricksters_masque
wh_dlc05_minister_elf_warden_of_the_wildwood	wh_dlc05_minister_wef_elf_warden_of_the_wildwood
wh_dlc05_minister_tree_ancient_of_delliandra	wh_dlc05_minister_wef_tree_ancient_of_delliandra
wh_dlc05_minister_tree_ancient_of_druthandor	wh_dlc05_minister_wef_tree_ancient_of_druthandor
wh_dlc05_minister_tree_ancient_of_talrennic	wh_dlc05_minister_wef_tree_ancient_of_talrennic
wh_dlc05_minister_tree_ancient_of_threllock	wh_dlc05_minister_wef_tree_ancient_of_threllock
wh_dlc05_minister_tree_faction_leader	wh_dlc05_minister_wef_tree_faction_leader
wh_dlc05_minister_tree_faction_leader_mini	wh_dlc05_minister_wef_tree_faction_leader
wh_ministerial_arch_lector	wh_main_bundle_minister_emp_arch_lector
wh_ministerial_castellan_engineer	wh_main_bundle_minister_emp_castellan-engineer
wh_ministerial_faction_leader_emp	wh_main_bundle_minister_emp_faction_leader
wh_ministerial_reiksmarshal	wh_main_bundle_minister_emp_reiksmarshal
wh_ministerial_spymaster	wh_main_bundle_minister_emp_spymaster
wh_ministerial_supreme_patriarch	wh_main_bundle_minister_emp_supreme_patriarch
wh_ministerial_treasurer	wh_main_bundle_minister_emp_treasurer
