campaign_map_winds_of_magic_areas_tables
0
unknown0	unknown1	unknown2
wh2_main_great_vortex	wh2_main_vor_wom_area_01	wh2_main_vor_wom_region_group_01
wh2_main_great_vortex	wh2_main_vor_wom_area_02	wh2_main_vor_wom_region_group_02
wh2_main_great_vortex	wh2_main_vor_wom_area_03	wh2_main_vor_wom_region_group_03
wh2_main_great_vortex	wh2_main_vor_wom_area_04	wh2_main_vor_wom_region_group_04
wh2_main_great_vortex	wh2_main_vor_wom_area_05	wh2_main_vor_wom_region_group_05
wh2_main_great_vortex	wh2_main_vor_wom_area_06	wh2_main_vor_wom_region_group_06
wh2_main_great_vortex	wh2_main_vor_wom_area_07	wh2_main_vor_wom_region_group_07
wh2_main_great_vortex	wh2_main_vor_wom_area_08	wh2_main_vor_wom_region_group_08
wh2_main_great_vortex	wh2_main_vor_wom_area_09	wh2_main_vor_wom_region_group_09
wh2_main_great_vortex	wh2_main_vor_wom_area_10	wh2_main_vor_wom_region_group_10
wh2_main_great_vortex	wh2_main_vor_wom_area_11	wh2_main_vor_wom_region_group_11
wh2_main_great_vortex	wh2_main_vor_wom_area_12	wh2_main_vor_wom_region_group_12
wh2_main_great_vortex	wh2_main_vor_wom_area_13	wh2_main_vor_wom_region_group_13
wh2_main_great_vortex	wh2_main_vor_wom_area_14	wh2_main_vor_wom_region_group_14
wh2_main_great_vortex	wh2_main_vor_wom_area_15	wh2_main_vor_wom_region_group_15
wh2_main_great_vortex	wh2_main_vor_wom_area_16	wh2_main_vor_wom_region_group_16
wh2_main_great_vortex	wh2_main_vor_wom_area_17	wh2_main_vor_wom_region_group_17
wh2_main_great_vortex	wh2_main_vor_wom_area_18	wh2_main_vor_wom_region_group_18
wh2_main_great_vortex	wh2_main_vor_wom_area_19	wh2_main_vor_wom_region_group_19
wh2_main_great_vortex	wh2_main_vor_wom_area_20	wh2_main_vor_wom_region_group_20
wh2_main_great_vortex	wh2_main_vor_wom_area_21	wh2_main_vor_wom_region_group_21
wh2_main_great_vortex	wh2_main_vor_wom_area_22	wh2_main_vor_wom_region_group_22
wh2_main_great_vortex	wh2_main_vor_wom_area_23	wh2_main_vor_wom_region_group_23
wh2_main_great_vortex	wh2_main_vor_wom_area_24	wh2_main_vor_wom_region_group_24
wh2_main_great_vortex	wh2_main_vor_wom_area_25	wh2_main_vor_wom_region_group_25
wh2_main_great_vortex	wh2_main_vor_wom_area_26	wh2_main_vor_wom_region_group_26
wh2_main_great_vortex	wh2_main_vor_wom_area_27	wh2_main_vor_wom_region_group_27
wh2_main_great_vortex	wh2_main_vor_wom_area_28	wh2_main_vor_wom_region_group_28
wh2_main_great_vortex	wh2_main_vor_wom_area_29	wh2_main_vor_wom_region_group_29
wh2_main_great_vortex	wh2_main_vor_wom_area_30	wh2_main_vor_wom_region_group_30
wh2_main_great_vortex	wh2_main_vor_wom_area_31	wh2_main_vor_wom_region_group_31
wh2_main_great_vortex	wh2_main_vor_wom_area_32	wh2_main_vor_wom_region_group_32
wh2_main_great_vortex	wh2_main_vor_wom_area_33	wh2_main_vor_wom_region_group_33
wh2_main_great_vortex	wh2_main_vor_wom_area_34	wh2_main_vor_wom_region_group_34
wh2_main_great_vortex	wh2_main_vor_wom_area_35	wh2_main_vor_wom_region_group_35
wh2_main_great_vortex	wh2_main_vor_wom_area_36	wh2_main_vor_wom_region_group_36
wh2_main_great_vortex	wh2_main_vor_wom_area_37	wh2_main_vor_wom_region_group_37
wh2_main_great_vortex	wh2_main_vor_wom_area_38	wh2_main_vor_wom_region_group_38
wh2_main_great_vortex	wh2_main_vor_wom_area_39	wh2_main_vor_wom_region_group_39
wh2_main_great_vortex	wh2_main_vor_wom_area_40	wh2_main_vor_wom_region_group_40
wh2_main_great_vortex	wh2_main_vor_wom_area_41	wh2_main_vor_wom_region_group_41
wh2_main_great_vortex	wh2_main_vor_wom_area_42	wh2_main_vor_wom_region_group_42
wh2_main_great_vortex	wh2_main_vor_wom_area_43	wh2_main_vor_wom_region_group_43
wh2_main_great_vortex	wh2_main_vor_wom_area_44	wh2_main_vor_wom_region_group_44
wh2_main_great_vortex	wh2_main_vor_wom_area_45	wh2_main_vor_wom_region_group_45
wh2_main_great_vortex	wh2_main_vor_wom_area_46	wh2_main_vor_wom_region_group_46
wh2_main_great_vortex	wh2_main_vor_wom_area_47	wh2_main_vor_wom_region_group_47
wh2_main_great_vortex	wh2_main_vor_wom_area_48	wh2_main_vor_wom_region_group_48
wh2_main_great_vortex	wh2_main_vor_wom_area_49	wh2_main_vor_wom_region_group_49
wh2_main_great_vortex	wh2_main_vor_wom_area_50	wh2_main_vor_wom_region_group_50
wh2_main_great_vortex	wh2_main_vor_wom_area_51	wh2_main_vor_wom_region_group_51
wh2_main_great_vortex	wh2_main_vor_wom_area_52	wh2_main_vor_wom_region_group_52
wh2_main_great_vortex	wh2_main_vor_wom_area_53	wh2_main_vor_wom_region_group_53
wh2_main_great_vortex	wh2_main_vor_wom_area_54	wh2_main_vor_wom_region_group_54
wh2_main_great_vortex	wh2_main_vor_wom_area_55	wh2_main_vor_wom_region_group_55
wh2_main_great_vortex	wh2_main_vor_wom_area_56	wh2_main_vor_wom_region_group_56
wh2_main_great_vortex	wh2_main_vor_wom_area_57	wh2_main_vor_wom_region_group_57
wh2_main_great_vortex	wh2_main_vor_wom_area_58	wh2_main_vor_wom_region_group_58
wh2_main_great_vortex	wh2_main_vor_wom_area_59	wh2_main_vor_wom_region_group_59
wh2_main_great_vortex	wh2_main_vor_wom_area_60	wh2_main_vor_wom_region_group_60
wh2_main_great_vortex	wh2_main_vor_wom_area_61	wh2_main_vor_wom_region_group_61
