special_ability_to_invalid_target_flags_tables
0
unknown0	unknown1
hasnt_casting_ability	wh2_main_army_abilities_channeling_spire
climbing_manning_eq_on_platform	wh2_main_army_abilities_eagle_sanctuary
on_a_platform	wh2_main_army_abilities_eshin_clanstone
climbing_manning_eq_on_platform	wh2_main_army_abilities_feral_cold_ones
climbing_manning_eq_on_platform	wh2_main_army_abilities_geomantic_nexus
on_a_platform	wh2_main_army_abilities_holy_stela
on_a_platform	wh2_main_army_abilities_mors_clanstone
on_a_platform	wh2_main_army_abilities_moulder_clanstone
unit_is_not_skaven	wh2_main_army_abilities_moulder_clanstone
on_a_platform	wh2_main_army_abilities_pestilens_clanstone
on_a_platform	wh2_main_army_abilities_shadows_of_anlec
on_a_platform	wh2_main_army_abilities_skyre_clanstone
on_a_platform	wh2_main_army_abilities_temple_of_mists
climbing_manning_eq_on_platform	wh2_main_army_abilities_the_menace_below
not_climbing_manning_eq_on_platform	wh2_main_army_abilities_vauls_hammer
health_above_50%	wh2_main_army_abilities_warpbomb
unit_is_commander_class	wh2_main_army_abilities_warpbomb
unit_is_not_commander_class	wh2_main_character_abilities_assassins_trophy
unit_is_not_a_lizard_unit	wh2_main_character_abilities_cold_blooded
ground_unit	wh2_main_item_abilities_warpstorm_scroll
flying_currently	wh2_main_item_bound_gilded_horn_of_galon_konook
on_a_platform	wh2_main_item_bound_gilded_horn_of_galon_konook
unit_is_not_commander_class	wh2_main_item_passive_circlet_of_iron
unit_is_not_commander_class	wh2_main_item_passive_ring_of_hotek
on_a_platform	wh2_main_lord_abilities_gaze_of_malice
flying_currently	wh2_main_lord_abilities_the_ruination_of_cities
on_a_platform	wh2_main_lord_abilities_the_ruination_of_cities
unit_is_not_commander_class	wh2_main_lord_abilities_trophy_heads
unit_is_not_skaven	wh2_main_mount_abilities_unholy_clamour
on_a_platform	wh2_main_mount_bound_pestilent_breath
on_a_platform	wh2_main_mount_bound_scorch
unit_is_not_skaven	wh2_main_mount_passive_wall_of_unholy_sound
climbing	wh2_main_spell_bound_khaines_ring_of_fury
on_a_platform	wh2_main_spell_bound_khaines_ring_of_fury
climbing	wh2_main_spell_dark_magic_bladewind_upgraded
on_a_platform	wh2_main_spell_dark_magic_bladewind_upgraded
climbing	wh2_main_spell_dark_magic_bladewind
on_a_platform	wh2_main_spell_dark_magic_bladewind
climbing	wh2_main_spell_dark_magic_chillwind_upgraded
on_a_platform	wh2_main_spell_dark_magic_chillwind_upgraded
climbing	wh2_main_spell_dark_magic_chillwind
on_a_platform	wh2_main_spell_dark_magic_chillwind
climbing_manning_eq_on_platform	wh2_main_spell_grey_seer_the_dreaded_thirteenth_spell
climbing	wh2_main_spell_high_magic_fiery_convocation_upgraded
on_a_platform	wh2_main_spell_high_magic_fiery_convocation_upgraded
climbing	wh2_main_spell_high_magic_fiery_convocation
on_a_platform	wh2_main_spell_high_magic_fiery_convocation
grounded	wh2_main_spell_high_magic_tempest_upgraded
grounded	wh2_main_spell_high_magic_tempest
climbing_manning_eq_on_platform	wh2_main_spell_plague_pestilent_birth
on_a_platform	wh2_main_spell_plague_pestilent_breath_upgraded
on_a_platform	wh2_main_spell_plague_pestilent_breath
climbing_manning_eq_on_platform	wh2_main_spell_plague_vermintide
flying_currently	wh2_main_spell_ruin_cracks_call_upgraded
on_a_platform	wh2_main_spell_ruin_cracks_call_upgraded
flying_currently	wh2_main_spell_ruin_cracks_call
on_a_platform	wh2_main_spell_ruin_cracks_call
ground_unit	wh2_main_spell_ruin_howling_warpgale_upgraded
ground_unit	wh2_main_spell_ruin_howling_warpgale
on_a_platform	wh2_main_spell_ruin_scorch_upgraded
on_a_platform	wh2_main_spell_ruin_scorch
unit_is_not_a_lizard_unit	wh2_main_unit_abilities_revivification_crystal
climbing	wh2_main_unit_abilities_snare_net
flying_currently	wh2_main_unit_abilities_snare_net
manning_equipment	wh2_main_unit_abilities_snare_net
on_a_platform	wh2_main_unit_abilities_snare_net
climbing_manning_eq_on_platform	wh2_main_unit_passive_the_rats_emerge
on_a_platform	wh2_main_weapon_abilities_sunfang
climbing_manning_eq_on_platform	wh_dlc01_weapon_abilities_sword_of_change
other_abilities_none_on_wind_up	wh_dlc03_item_passive_the_dark_mail
morale_is_higher_than_half_of_base_morale	wh_dlc03_lord_passive_crush_the_weak
climbing_manning_eq_on_platform	wh_dlc03_spell_beasts_transformation_of_kadon
flying_currently	wh_dlc03_spell_bound_viletide
on_a_platform	wh_dlc03_spell_wild_bray_scream_upgraded
on_a_platform	wh_dlc03_spell_wild_bray_scream
climbing_manning_eq_on_platform	wh_dlc03_spell_wild_savage_dominion
flying_currently	wh_dlc03_spell_wild_viletide_upgraded
flying_currently	wh_dlc03_spell_wild_viletide
climbing_manning_eq_on_platform	wh_dlc04_quest_abilities_servant_of_nagash
health_above_20%	wh_dlc04_quest_abilities_servant_of_nagash
on_a_platform	wh_dlc04_spell_bound_banishment
hp_replenish_cap_reached	wh_dlc04_spell_vampires_invocation_of_nehek_helman
living_unit	wh_dlc04_spell_vampires_invocation_of_nehek_helman
on_a_platform	wh_dlc04_spell_vampires_invocation_of_nehek_helman
hp_replenish_cap_reached	wh_dlc04_spell_vampires_invocation_of_nehek_strigoi
living_unit	wh_dlc04_spell_vampires_invocation_of_nehek_strigoi
on_a_platform	wh_dlc04_spell_vampires_invocation_of_nehek_strigoi
climbing_manning_eq_on_platform	wh_dlc04_spell_vampires_raise_dead_helman
climbing_manning_eq_on_platform	wh_dlc04_spell_vampires_raise_dead_strigoi
climbing_manning_eq_on_platform	wh_dlc04_spell_vampires_raise_dead_upgraded_helman
