campaign_effect_scope_to_category_junctions_tables
1
unknown0	unknown1
agent_to_parent_army_general_own	scope_category_force
agent_to_parent_army_own	scope_category_force
army_to_army_own_unseen	scope_category_force
building_to_building_own	scope_category_province
building_to_sea_region_own_provincewide	scope_category_province
building_to_sea_region_own	scope_category_province
character_to_character_own_category_region	scope_category_province
character_to_character_own_faction_leader	scope_category_characters
character_to_character_own_factionwide	scope_category_faction
character_to_character_own_wife	scope_category_wife
character_to_character_own	scope_category_characters
character_to_faction_unseen	scope_category_faction
character_to_faction	scope_category_faction
character_to_force_regionwide_own	scope_category_force
character_to_province_own_factionwide	scope_category_province
character_to_province_own	scope_category_province
character_to_region_own_factionwide	scope_category_province
character_to_region_own_provincewide	scope_category_province
character_to_region_own_pseudo_provincewide	scope_category_province
character_to_region_own	scope_category_province
faction_to_army_own_unseen	scope_category_force
faction_to_army_own	scope_category_force
faction_to_character_own	scope_category_characters
faction_to_faction_own_unseen	scope_category_faction
faction_to_faction_own	scope_category_faction
faction_to_force_enemy	scope_category_enemy
faction_to_force_own_unseen	scope_category_force
faction_to_force_own	scope_category_force
faction_to_general_own	scope_category_characters
faction_to_navy_own_unseen	scope_category_force
faction_to_navy_own	scope_category_force
faction_to_province_own_unseen	scope_category_province
faction_to_province_own	scope_category_province
faction_to_region_own_unseen	scope_category_province
faction_to_region_own	scope_category_province
faction_to_sea_region_own	scope_category_province
force_building_to_faction_own	scope_category_faction
force_to_enemy_force_regionwide	scope_category_enemy
force_to_faction_own_factionwide	scope_category_faction
force_to_faction_own_factionwide	scope_category_horde
force_to_force_building	scope_category_force
force_to_force_own_factionwide	scope_category_force
force_to_force_own	scope_category_force
force_to_general_own_forcewide	scope_category_force
force_to_general_own	scope_category_characters
force_to_province_any	scope_category_province
force_to_province_enemy_factionwide	scope_category_enemy
force_to_province_enemy	scope_category_enemy
force_to_province_own	scope_category_province
force_to_region_any_provincewide	scope_category_province
force_to_region_any	scope_category_province
force_to_region_enemy_factionwide	scope_category_enemy
force_to_region_enemy	scope_category_enemy
force_to_sea_region_own	scope_category_province
general_to_character_own	scope_category_characters
general_to_character_when_commanding_navy_own	scope_category_characters
general_to_force_enemy_regionwide	scope_category_enemy
general_to_force_own_unseen	scope_category_force
general_to_force_own	scope_category_force
general_to_navy_own	scope_category_force
general_to_sea_region_own	scope_category_province
navy_to_navy_own	scope_category_force
navy_to_sea_region_own	scope_category_province
province_to_army_factionwide	scope_category_force
province_to_army_own	scope_category_force
province_to_character_own	scope_category_characters
province_to_character_when_commanding_army_own_factionwide	scope_category_characters
province_to_character_when_commanding_navy_own_factionwide	scope_category_characters
province_to_character_when_commanding_own_factionwide	scope_category_characters
province_to_faction	scope_category_faction
province_to_force_any_provincewide	scope_category_force
province_to_force_own_factionwide	scope_category_force
province_to_navy_factionwide	scope_category_force
province_to_province_own_factionwide	scope_category_province
province_to_province_own	scope_category_province
province_to_region_own_factionwide	scope_category_province
province_to_region_own_unseen	scope_category_province
province_to_sea_region_own_factionwide	scope_category_province
province_to_sea_region_own	scope_category_province
region_to_character_any	scope_category_characters
region_to_character_enemy	scope_category_enemy
region_to_character_own	scope_category_characters
region_to_force_any	scope_category_force
region_to_force_own	scope_category_force
region_to_province_own	scope_category_province
region_to_region_own_provincewide	scope_category_province
region_to_region_own	scope_category_province
region_to_sea_region_own	scope_category_province
this_building	scope_category_province
