special_ability_to_auto_deactivate_flags_tables
0
unknown0	unknown1
morale_is_broken_or_lower	wh_main_unit_passive_grailknight_regeneration
morale_is_broken_or_lower	we_spell_passive_shadow_dancers_mana_regen
morale_is_broken_or_lower	unit_ability_dwf_engineers_aura
morale_is_broken_or_lower	unit_ability_dwf_shieldbearer_aura
out_of_melee	unit_ability_grn_black_orc_bellow_aura
out_of_melee	wh_main_lord_passive_dorghar
morale_is_broken_or_lower	wh_main_lord_passive_kemmler
morale_is_higher_than_wavering	wh_emp_last_stand
morale_is_broken_or_lower	wh_emp_sigmarite_aura_faith
morale_is_lower_than_half_of_base_morale	wh_main_impetuous
morale_is_wavering_or_lower	chs_passive_regeneration
out_of_melee	wh_hef_dragon_prince
morale_is_broken_or_lower	wh_def_dread_glory
health_below_50%_base	chs_main1
health_below_50%_base	chs_main2
morale_is_lower_than_half_of_base_morale	bst_main2
health_above_50%	dwf_main1
health_above_50%	dwf_main2
out_of_melee	grn_main1
out_of_melee	grn_main2
mana_below_50%	vmp_main1
morale_is_lower_than_half_of_base_morale	brt_main1
morale_is_lower_than_half_of_base_morale	brt_main2
health_below_50%_base	wef_main1
health_below_50%_base	wef_main2
morale_is_lower_than_half_of_base_morale	emp_main1
morale_is_broken_or_lower	hef_phoenix_guard
health_below_50%_base	wh_hef_dragon_prince
