mission_weights_tables
0
unknown0	unknown1
war_prelude_attack_enemy_dwarfs_1	3
war_prelude_capture_pillars_of_grungni_dwarfs_1	2
war_prelude_solve_public_order_dwarfs_1	5
wh2_main_grudge_assassinate_character_army_def	2
wh2_main_grudge_assassinate_character_army_hef	2
wh2_main_grudge_assassinate_character_army_lzd	2
wh2_main_grudge_assassinate_character_army_skv	2
wh2_main_grudge_assassinate_character_character_def	2
wh2_main_grudge_assassinate_character_character_hef	2
wh2_main_grudge_assassinate_character_character_lzd	2
wh2_main_grudge_assassinate_character_character_skv	2
wh2_main_grudge_assassinate_character_settlement_def	2
wh2_main_grudge_assassinate_character_settlement_hef	2
wh2_main_grudge_assassinate_character_settlement_lzd	2
wh2_main_grudge_assassinate_character_settlement_skv	2
wh2_main_grudge_defeat_army_def	4
wh2_main_grudge_defeat_army_hef	4
wh2_main_grudge_defeat_army_lzd	4
wh2_main_grudge_defeat_army_skv	4
wh2_main_grudge_defeat_raiding_army_def	2
wh2_main_grudge_defeat_raiding_army_hef	2
wh2_main_grudge_defeat_raiding_army_lzd	2
wh2_main_grudge_defeat_raiding_army_skv	2
wh2_main_grudge_defeat_sacking_army_def	3
wh2_main_grudge_defeat_sacking_army_hef	3
wh2_main_grudge_defeat_sacking_army_lzd	3
wh2_main_grudge_defeat_sacking_army_skv	3
wh2_main_grudge_recapture_settlement_brt	3
wh2_main_grudge_recapture_settlement_def	3
wh2_main_grudge_recapture_settlement_emp	3
wh2_main_grudge_recapture_settlement_hef	3
wh2_main_grudge_recapture_settlement_lzd	3
wh2_main_grudge_recapture_settlement_vmp	3
wh2_main_grudge_recapture_settlement_wef	3
wh_dlc03_grudge_assassinate_character_army_bst	2
wh_dlc03_grudge_assassinate_character_character_bst	2
wh_dlc03_grudge_assassinate_character_settlement_bst	2
wh_dlc03_grudge_defeat_army_bst	4
wh_dlc03_grudge_defeat_raiding_army_bst	2
wh_dlc03_grudge_defeat_sacking_army_bst	3
wh_dlc05_grudge_assassinate_character_army_wef	2
wh_dlc05_grudge_assassinate_character_character_wef	2
wh_dlc05_grudge_assassinate_character_settlement_wef	2
wh_dlc05_grudge_defeat_army_wef	4
wh_dlc05_grudge_defeat_raiding_army_wef	2
wh_dlc05_grudge_defeat_sacking_army_wef	3
wh_dlc06_grudge_belegar_eight_peaks	2
wh_main_grudge_assassinate_character_army_brt	2
wh_main_grudge_assassinate_character_army_chs	2
wh_main_grudge_assassinate_character_army_dwf	2
wh_main_grudge_assassinate_character_army_emp	2
wh_main_grudge_assassinate_character_army_grn	2
wh_main_grudge_assassinate_character_army_vmp	2
wh_main_grudge_assassinate_character_character_brt	2
wh_main_grudge_assassinate_character_character_chs	2
wh_main_grudge_assassinate_character_character_dwf	2
wh_main_grudge_assassinate_character_character_emp	2
wh_main_grudge_assassinate_character_character_grn	2
wh_main_grudge_assassinate_character_character_vmp	2
wh_main_grudge_assassinate_character_settlement_brt	2
wh_main_grudge_assassinate_character_settlement_chs	2
wh_main_grudge_assassinate_character_settlement_dwf	2
wh_main_grudge_assassinate_character_settlement_emp	2
wh_main_grudge_assassinate_character_settlement_grn	2
wh_main_grudge_assassinate_character_settlement_vmp	2
wh_main_grudge_defeat_army_brt	4
wh_main_grudge_defeat_army_chs	4
wh_main_grudge_defeat_army_dwf	4
wh_main_grudge_defeat_army_emp	4
wh_main_grudge_defeat_army_grn	4
wh_main_grudge_defeat_army_vmp	4
wh_main_grudge_defeat_raiding_army_brt	2
wh_main_grudge_defeat_raiding_army_chs	2
wh_main_grudge_defeat_raiding_army_dwf	2
wh_main_grudge_defeat_raiding_army_emp	2
wh_main_grudge_defeat_raiding_army_grn	2
wh_main_grudge_defeat_raiding_army_vmp	2
wh_main_grudge_defeat_sacking_army_brt	3
wh_main_grudge_defeat_sacking_army_chs	3
wh_main_grudge_defeat_sacking_army_dwf	3
wh_main_grudge_defeat_sacking_army_emp	3
wh_main_grudge_defeat_sacking_army_grn	3
wh_main_grudge_defeat_sacking_army_vmp	3
wh_main_grudge_end_rebellion	5
wh_main_grudge_recapture_settlement_dwf_01	3
wh_main_grudge_recapture_settlement_dwf_02	3
wh_main_grudge_recapture_settlement_grn_01	3
wh_main_grudge_recapture_settlement_grn_02	3
wh_main_grudge_recapture_settlement_razed	3
wh_main_grudge_the_abominable_puppet_grudge	1
wh_main_grudge_the_beard_lice_grudge	1
wh_main_grudge_the_boilermaker_grudge	1
wh_main_grudge_the_bretonnian_affair_grudge	1
wh_main_grudge_the_bugman_grudge	1
wh_main_grudge_the_dragonback_grudge	1
wh_main_grudge_the_halfling_pudding_grudge	1
wh_main_grudge_the_lost_beard_grudge	1
wh_main_grudge_the_pride_and_powderkeg_grudge	1
wh_main_grudge_the_short-changed_grudge	1
