loading_screen_quotes_to_units_tables
0
unknown0	unknown1
wh2_main_brt_art_blessed_field_trebuchet	wh_dlc07_brt_art_blessed_field_trebuchet_0
wh2_main_brt_art_field_trebuchet	wh_main_brt_art_field_trebuchet
wh2_main_brt_cav_grail_guardians	wh_dlc07_brt_cav_grail_guardians_0
wh2_main_brt_cav_grail_knights	wh_main_brt_cav_grail_knights
wh2_main_brt_cav_knights_errant	wh_dlc07_brt_cav_knights_errant_0
wh2_main_brt_cav_knights_of_the_realm	wh_main_brt_cav_knights_of_the_realm
wh2_main_brt_cav_mounted_yeomen_1	wh_main_brt_cav_mounted_yeomen_1
wh2_main_brt_cav_pegasus_knights	wh_main_brt_cav_pegasus_knights
wh2_main_brt_cav_questing_knights	wh_dlc07_brt_cav_questing_knights_0
wh2_main_brt_cav_royal_hippogryph_knights	wh_dlc07_brt_cav_royal_hippogryph_knights_0
wh2_main_brt_cav_royal_pegasus_knights	wh_dlc07_brt_cav_royal_pegasus_knights_0
wh2_main_brt_cha_green_knight	wh_dlc07_brt_cha_green_knight_0
wh2_main_brt_inf_battle_pilgrims	wh_dlc07_brt_inf_battle_pilgrims_0
wh2_main_brt_inf_foot_squires	wh_dlc07_brt_inf_foot_squires_0
wh2_main_brt_inf_grail_reliquae	wh_dlc07_brt_inf_grail_reliquae_0
wh2_main_brt_inf_men_at_arms_1	wh_dlc07_brt_inf_men_at_arms_1
wh2_main_brt_inf_men_at_arms_2	wh_dlc07_brt_inf_men_at_arms_2
wh2_main_brt_inf_men_at_arms	wh_main_brt_inf_men_at_arms
wh2_main_brt_inf_peasant_bowmen	wh_dlc07_brt_inf_peasant_bowmen_1
wh2_main_brt_inf_peasant_bowmen	wh_dlc07_brt_inf_peasant_bowmen_2
wh2_main_brt_inf_peasant_bowmen	wh_main_brt_inf_peasant_bowmen
wh2_main_brt_inf_peasant_mob	wh_dlc07_brt_peasant_mob_0
wh2_main_brt_inf_spearmen_at_arms	wh_dlc07_brt_inf_spearmen_at_arms_1
wh2_main_brt_inf_spearmen_at_arms	wh_main_brt_inf_spearmen_at_arms
wh2_main_bst_cav_razorgor_chariot_0	wh_dlc03_bst_cav_razorgor_chariot_0
wh2_main_bst_inf_bestigor_herd_0	wh_dlc03_bst_inf_bestigor_herd_0
wh2_main_bst_inf_centigors_0	wh_dlc03_bst_inf_centigors_0
wh2_main_bst_inf_chaos_warhounds_0	wh_dlc03_bst_inf_chaos_warhounds_0
wh2_main_bst_inf_cygor_0	wh_dlc03_bst_inf_cygor_0
wh2_main_bst_inf_gor_herd_0	wh_dlc03_bst_inf_gor_herd_0
wh2_main_bst_inf_harpies_0	wh_dlc05_bst_mon_harpies_0
wh2_main_bst_inf_minotaurs_0	wh_dlc03_bst_inf_minotaurs_0
wh2_main_bst_inf_minotaurs_2	wh_dlc03_bst_inf_minotaurs_2
wh2_main_bst_inf_razorgor_herd_0	wh_dlc03_bst_inf_razorgor_herd_0
wh2_main_bst_inf_ungor_herd_1	wh_dlc03_bst_inf_ungor_herd_1
wh2_main_bst_inf_ungor_raiders_0	wh_dlc03_bst_inf_ungor_raiders_0
wh2_main_bst_mon_chaos_spawn_0	wh_dlc03_bst_mon_chaos_spawn_0
wh2_main_bst_mon_giant_0	wh_dlc03_bst_mon_giant_0
wh2_main_chs_art_hellcannon	wh_main_chs_art_hellcannon
wh2_main_chs_cav_chaos_chariot	wh_main_chs_cav_chaos_chariot
wh2_main_chs_cav_chaos_knights_0	wh_main_chs_cav_chaos_knights_0
wh2_main_chs_cav_gorebeast_chariot	wh_dlc01_chs_cav_gorebeast_chariot
wh2_main_chs_cav_marauder_horsemen_0	wh_main_chs_cav_marauder_horsemen_0
wh2_main_chs_cha_lord_of_change_0	wh_main_chs_cha_lord_of_change_0
wh2_main_chs_inf_chaos_marauders_0	wh_main_chs_inf_chaos_marauders_0
wh2_main_chs_inf_chaos_warriors_0	wh_main_chs_inf_chaos_warriors_0
wh2_main_chs_inf_chosen_0	wh_main_chs_inf_chosen_0
wh2_main_chs_inf_forsaken_0	wh_dlc01_chs_inf_forsaken_0
wh2_main_chs_mon_chaos_spawn	wh_main_chs_mon_chaos_spawn
wh2_main_chs_mon_chaos_warhounds_0	wh_main_chs_mon_chaos_warhounds_0
wh2_main_chs_mon_dragon_ogre_shaggoth	wh_dlc01_chs_mon_dragon_ogre_shaggoth
wh2_main_chs_mon_dragon_ogre	wh_dlc01_chs_mon_dragon_ogre
wh2_main_chs_mon_trolls_1	wh_dlc01_chs_mon_trolls_1
wh2_main_def_art_reaper_bolt_thrower	wh2_main_def_art_reaper_bolt_thrower
wh2_main_def_cav_cold_one_chariot	wh2_main_def_cav_cold_one_chariot
wh2_main_def_cav_cold_one_knights_0	wh2_main_def_cav_cold_one_knights_0
wh2_main_def_cav_cold_one_knights_1	wh2_main_def_cav_cold_one_knights_1
wh2_main_def_cav_dark_riders_0	wh2_main_def_cav_dark_riders_0
wh2_main_def_cav_dark_riders_1	wh2_main_def_cav_dark_riders_1
wh2_main_def_cav_dark_riders_2	wh2_main_def_cav_dark_riders_2
wh2_main_def_cha_malekith_0	wh2_main_def_cha_malekith_0
wh2_main_def_cha_malekith_0	wh2_main_def_cha_malekith_1
wh2_main_def_cha_malekith_0	wh2_main_def_cha_malekith_2
wh2_main_def_cha_malekith_0	wh2_main_def_cha_malekith_3
wh2_main_def_cha_morathi_0	wh2_main_def_cha_morathi_0
wh2_main_def_cha_morathi_0	wh2_main_def_cha_morathi_1
wh2_main_def_inf_black_ark_corsairs_0	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_def_inf_black_ark_corsairs_1	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_def_inf_black_guard_0	wh2_main_def_inf_black_guard_0
wh2_main_def_inf_bleakswords_0	wh2_main_def_inf_bleakswords_0
wh2_main_def_inf_darkshards_0	wh2_main_def_inf_darkshards_0
wh2_main_def_inf_darkshards_1	wh2_main_def_inf_darkshards_1
wh2_main_def_inf_dreadspears_0	wh2_main_def_inf_dreadspears_0
wh2_main_def_inf_har_ganeth_executioners_0	wh2_main_def_inf_har_ganeth_executioners_0
wh2_main_def_inf_harpies	wh2_main_def_inf_harpies
wh2_main_def_inf_shades_0	wh2_main_def_inf_shades_0
wh2_main_def_inf_shades_1	wh2_main_def_inf_shades_1
wh2_main_def_inf_shades_2	wh2_main_def_inf_shades_2
wh2_main_def_inf_witch_elves_0	wh2_main_def_inf_witch_elves_0
wh2_main_def_mon_black_dragon	wh2_main_def_mon_black_dragon
wh2_main_def_mon_war_hydra_0	wh2_main_def_mon_war_hydra
wh2_main_dwf_art_bolt_thrower_0	wh_dlc06_dwf_art_bolt_thrower_0
wh2_main_dwf_art_flame_cannon	wh_main_dwf_art_flame_cannon
wh2_main_dwf_art_grudge_thrower	wh_main_dwf_art_grudge_thrower
wh2_main_dwf_art_organ_gun	wh_main_dwf_art_organ_gun
