campaign_interactable_marker_infos_tables
1
unknown0	unknown1
encounter_marker_1	island_01
encounter_marker_10	island_10
encounter_marker_11	island_11
encounter_marker_12	island_12
encounter_marker_13	island_13
encounter_marker_15	island_15
encounter_marker_16	island_16
encounter_marker_17	island_17
encounter_marker_18	island_18
encounter_marker_19	island_19
encounter_marker_2	island_02
encounter_marker_20	island_20
encounter_marker_21	island_21
encounter_marker_22	island_22
encounter_marker_23	island_23
encounter_marker_24	island_24
encounter_marker_25	island_25
encounter_marker_26	island_26
encounter_marker_27	island_27
encounter_marker_28	island_28
encounter_marker_29	island_29
encounter_marker_3	island_03
encounter_marker_30	island_30
encounter_marker_31	island_31
encounter_marker_32	island_32
encounter_marker_4	island_04
encounter_marker_5	island_05
encounter_marker_6	island_06
encounter_marker_7	island_07
encounter_marker_8	island_08
encounter_marker_9	island_09
