character_skills_to_quest_ancillaries_tables
1
unknown0	unknown1	unknown2
wh2_main_anc_arcane_item_circlet_of_iron	wh2_main_skill_def_malekith_quest_1	True
wh2_main_anc_weapon_destroyer	wh2_main_skill_def_malekith_quest_2	True
wh2_main_anc_armour_supreme_spellshield	wh2_main_skill_def_malekith_quest_3	True
wh2_main_anc_weapon_heartrender_and_the_darksword	wh2_main_skill_def_morathi_quest_1	True
wh2_main_anc_arcane_item_war_crown_of_saphery	wh2_main_skill_hef_teclis_quest_1	True
wh2_main_anc_weapon_sword_of_teclis	wh2_main_skill_hef_teclis_quest_2	True
wh2_main_anc_armour_dragon_armour_of_aenarion	wh2_main_skill_hef_tyrion_quest_1	True
wh2_main_anc_weapon_sunfang	wh2_main_skill_hef_tyrion_quest_2	True
wh2_main_anc_weapon_revered_spear_of_tlanxla	wh2_main_skill_lzd_kroq_quest_1	True
wh2_main_anc_enchanted_item_hand_of_gods	wh2_main_skill_lzd_kroq_quest_2	True
wh2_main_anc_magic_standard_sunburst_standard_of_hexoatl	wh2_main_skill_lzd_mazdamundi_quest_1	True
wh2_main_anc_weapon_cobra_mace_of_mazdamundi	wh2_main_skill_lzd_mazdamundi_quest_2	True
wh2_main_anc_armour_warp_shard_armour	wh2_main_skill_skv_queek_quest_1	True
wh2_main_anc_weapon_dwarf_gouger	wh2_main_skill_skv_queek_quest_2	True
wh2_main_anc_arcane_item_the_liber_bubonicus	wh2_main_skill_skv_skrolk_quest_1	True
wh2_main_anc_weapon_rod_of_corruption	wh2_main_skill_skv_skrolk_quest_2	True
wh_dlc03_anc_weapon_scourge	wh_dlc03_skill_bst_lord_scourge	True
wh_main_anc_weapon_stave_of_ruinous_corruption	wh_dlc03_skill_bst_morghur_unique_stave_of_ruinous_corruption	True
wh_dlc03_anc_armour_the_dark_mail	wh_dlc03_skill_bst_the_dark_mail	True
wh_dlc03_anc_talisman_icon_of_vilification	wh_dlc03_skill_malagor_icons_of_villifications	True
wh_dlc04_anc_talisman_jade_griffon	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_jade_griffon	True
wh_dlc04_anc_weapon_staff_of_command	wh_dlc04_skill_emp_lord_unique_volkmar_the_grim_staff_of_command	True
wh_dlc04_anc_arcane_item_the_liber_noctus	wh_dlc04_skill_vmp_lord_unique_helman_ghorst_liber_noctus	True
wh_dlc04_anc_weapon_blood_drinker	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_blood_drinker	True
wh_dlc04_anc_talisman_the_carstein_ring	wh_dlc04_skill_vmp_lord_unique_vlad_von_carstein_the_carstein_ring	True
wh_dlc05_anc_weapon_daiths_sword	wh_dlc05_skill_wef_durthu_unique_sword_of_daith	True
wh_dlc05_anc_talisman_cloak_of_isha	wh_dlc05_skill_wef_orion_unique_cloak_of_isha	True
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh_dlc05_skill_wef_orion_unique_horn_of_the_wild_hunt	True
wh_dlc05_anc_weapon_spear_of_kurnous	wh_dlc05_skill_wef_orion_unique_spear_of_kurnous	True
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_dlc06_skill_dwf_lord_unique_belegar_hammer_of_angrund	True
wh_dlc06_anc_armour_shield_of_defiance	wh_dlc06_skill_dwf_lord_unique_belegar_shield_of_defiance	True
wh_dlc06_anc_rune_rune_of_fury	wh_dlc06_skill_dwf_runelord_self_rune_of_fury	False
wh_dlc06_anc_rune_rune_of_might	wh_dlc06_skill_dwf_runelord_self_rune_of_might	False
wh_dlc06_anc_rune_rune_of_parrying	wh_dlc06_skill_dwf_runelord_self_rune_of_parrying	False
wh_dlc06_anc_rune_rune_of_striking	wh_dlc06_skill_dwf_runelord_self_rune_of_striking	False
wh_dlc06_anc_enchanted_item_baleful_mask	wh_dlc06_skill_grn_wurrzag_unique_baleful_mask	True
wh_dlc06_anc_weapon_bonewood_staff	wh_dlc06_skill_grn_wurrzag_unique_bonewood_staff	True
wh_dlc06_anc_arcane_item_squiggly_beast	wh_dlc06_skill_grn_wurrzag_unique_squiggly_beast	True
wh_dlc06_anc_weapon_skarsniks_prodder	wh_dlc06_skill_skarsnik_prodder	True
wh_dlc07_anc_weapon_trident_of_manann	wh_dlc07_skill_brt_alberic_unique_trident_of_mannan	True
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_dlc07_skill_brt_fay_enchantress_unique_chalice_of_potions	True
wh_main_anc_weapon_the_sword_of_couronne	wh_dlc07_skill_brt_louen_unique_sword_of_couronne	True
wh_main_anc_armour_the_armour_of_morkar	wh_main_skill_chs_lord_unique_archaon_the_armour_of_morkar	True
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_skill_chs_lord_unique_archaon_the_crown_of_domination	True
wh_main_anc_talisman_the_eye_of_sheerian	wh_main_skill_chs_lord_unique_archaon_the_eye_of_sheerian	True
wh_main_anc_weapon_the_slayer_of_kings	wh_main_skill_chs_lord_unique_archaon_the_slayer_of_kings	True
wh_main_anc_weapon_starcrusher	wh_main_skill_chs_lord_unique_kholek_starcrusher	True
wh_main_anc_armour_auric_armour	wh_main_skill_chs_lord_unique_sigvald_auric_armour	True
wh_main_anc_weapon_sliverslash	wh_main_skill_chs_lord_unique_sigvald_sliverslash	True
wh_main_anc_armour_the_armour_of_skaldour	wh_main_skill_dwf_lord_unique_thorgrim_the_armour_of_skaldour	True
wh_main_anc_weapon_the_axe_of_grimnir	wh_main_skill_dwf_lord_unique_thorgrim_the_axe_of_grimnir	True
wh_main_anc_talisman_the_dragon_crown_of_karaz	wh_main_skill_dwf_lord_unique_thorgrim_the_dragon_crown_of_karaz	True
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_skill_dwf_lord_unique_thorgrim_the_great_book_of_grudges	True
wh_main_anc_weapon_axe_of_dargo	wh_main_skill_dwf_lord_unique_ungrim_axe_of_dargo	True
wh_main_anc_talisman_dragon_cloak_of_fyrskar	wh_main_skill_dwf_lord_unique_ungrim_dragon_cloak_of_fyrskar	True
wh_main_anc_armour_the_slayer_crown	wh_main_skill_dwf_lord_unique_ungrim_the_slayer_crown	True
wh_main_anc_rune_rune_of_fury	wh_main_skill_dwf_runesmith_self_rune_of_fury	False
wh_main_anc_rune_rune_of_might	wh_main_skill_dwf_runesmith_self_rune_of_might	False
wh_main_anc_rune_rune_of_parrying	wh_main_skill_dwf_runesmith_self_rune_of_parrying	False
wh_main_anc_rune_rune_of_striking	wh_main_skill_dwf_runesmith_self_rune_of_striking	False
wh_main_anc_talisman_amulet_of_sea_gold	wh_main_skill_emp_lord_unique_balthasar_amulet_of_sea_gold	True
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_skill_emp_lord_unique_balthasar_cloak_of_molten_metal	True
wh_main_anc_arcane_item_staff_of_volans	wh_main_skill_emp_lord_unique_balthasar_staff_of_volans	True
wh_main_anc_weapon_ghal_maraz	wh_main_skill_emp_lord_unique_karl_franz_ghal_maraz	True
wh_main_anc_weapon_the_reikland_runefang	wh_main_skill_emp_lord_unique_karl_franz_the_reikland_runefang	True
wh_main_anc_talisman_the_silver_seal	wh_main_skill_emp_lord_unique_karl_franz_the_silver_seal	True
wh_main_anc_armour_azhags_ard_armour	wh_main_skill_grn_lord_unique_azhag_azhags_ard_armour	True
wh_main_anc_weapon_slaggas_slashas	wh_main_skill_grn_lord_unique_azhag_slaggas_slashas	True
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_skill_grn_lord_unique_azhag_the_crown_of_sorcery	True
wh_main_anc_armour_blood-forged_armour	wh_main_skill_grn_lord_unique_grimgor_blood-forged_armour	True
wh_main_anc_weapon_gitsnik	wh_main_skill_grn_lord_unique_grimgor_gitsnik	True
wh_main_anc_weapon_chaos_tomb_blade	wh_main_skill_vmp_lord_unique_heinrich_chaos_tomb_blade	True
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_skill_vmp_lord_unique_heinrich_cloak_of_mists_and_shadows	True
wh_main_anc_arcane_item_skull_staff	wh_main_skill_vmp_lord_unique_heinrich_skull_staff	True
wh_main_anc_armour_armour_of_templehof	wh_main_skill_vmp_lord_unique_mannfred_armour_of_templehof	True
wh_main_anc_weapon_sword_of_unholy_power	wh_main_skill_vmp_lord_unique_mannfred_sword_of_unholy_power	True
wh_pro01_anc_rune_rune_of_fury	wh_pro01_anc_rune_rune_of_fury	False
wh_pro01_anc_rune_rune_of_might	wh_pro01_anc_rune_rune_of_might	False
wh_pro01_anc_rune_rune_of_parrying	wh_pro01_anc_rune_rune_of_parrying	False
wh_pro01_anc_rune_rune_of_striking	wh_pro01_anc_rune_rune_of_striking	False
wh_pro01_anc_armour_armour_of_glimril_scales	wh_pro01_skill_dwf_lord_unique_grombrindal_armour_of_glimril_scales	True
wh_pro01_anc_talisman_cloak_of_valaya	wh_pro01_skill_dwf_lord_unique_grombrindal_cloak_of_valaya	True
wh_pro01_anc_enchanted_item_rune_helm_of_zhufbar	wh_pro01_skill_dwf_lord_unique_grombrindal_rune_helm_of_zhufbar	True
wh_pro01_anc_weapon_the_rune_axe_of_grombrindal	wh_pro01_skill_dwf_lord_unique_grombrindal_the_rune_axe_of_grombrindal	True
wh_pro02_anc_enchanted_item_blood_chalice_of_bathori	wh_pro02_skill_vmp_lord_isabella_unique_1	True
