main_units_tables
35
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitement_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	unknown25	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_thread	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur
	0	warmachine	1	False	wh2_main_def_art_reaper_bolt_thrower	50	0	650	wh_main_shp_transport	1	1	50	0	910			wh2_main_def_art_reaper_bolt_thrower	208	very_heavy		False	False	0	12412	0	True		wh2_main_vo_culture_Dark_Elves	wh_dlc06_bolt_thrower	wh_dlc06_bolt_thrower	3	False	default		False	True		70	630	True	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Infantry	0	True	False	0	False	False
	0	chariot	2	False	wh2_main_def_cav_cold_one_chariot	12	0	1000	wh_main_shp_transport	1	1	12	0	1400			wh2_main_def_cav_cold_one_chariot	320	heavy		False	False	0	12413	0	True		wh2_main_vo_culture_Dark_Elves	missile_chariot	missile_chariot	4	True	default		False	True		500	500	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	0	False	False
	0	melee_cavalry	2	False	wh2_main_def_cav_cold_one_knights_0	48	0	1400	wh_main_shp_transport	1	1	48	0	1960			wh2_main_def_cav_cold_one_knights_0	448	heavy		False	False	0	12175	0	True		wh2_main_vo_culture_Dark_Elves	wh2_main_cold_one_spear	wh2_main_cold_one_spear	4	False	liz_cold_one_riders		False	True		1000	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	0	False	False
	0	melee_cavalry	3	False	wh2_main_def_cav_cold_one_knights_1	30	0	1900	wh_main_shp_transport	1	1	30	0	2660			wh2_main_def_cav_cold_one_knights_1	608	heavy		False	False	0	12975	0	True		wh2_main_vo_culture_Dark_Elves	wh2_main_cold_one	wh2_main_cold_one	5	False	liz_cold_one_riders		False	True		1300	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	0	False	False
	0	melee_cavalry	1	False	wh2_main_def_cav_dark_riders_0	60	0	500	wh_main_shp_transport	1	1	60	0	700			wh2_main_def_cav_dark_riders_0	160	medium		False	False	0	11840	0	True		wh2_main_vo_culture_Dark_Elves	shock_cavalry	shock_cavalry	2	False	emp_reiksguard		False	True		450	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	0	False	False
	0	melee_cavalry	1	False	wh2_main_def_cav_dark_riders_1	60	0	600	wh_main_shp_transport	1	1	60	0	840			wh2_main_def_cav_dark_riders_1	192	medium		False	False	0	11845	0	True		wh2_main_vo_culture_Dark_Elves	shock_cavalry	shock_cavalry	2	False	emp_reiksguard		False	True		500	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	0	False	False
	0	missile_cavalry	1	False	wh2_main_def_cav_dark_riders_2	60	0	600	wh_main_shp_transport	1	1	60	0	840			wh2_main_def_cav_dark_riders_2	192	medium		False	False	0	11852	0	True		wh2_main_vo_culture_Dark_Elves	missile_cavalry_bow	missile_cavalry_bow	3	False	emp_reiksguard		False	True		96	384	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Mounted	0	True	False	0	False	False
	0	hero	1	False	wh2_main_def_cha_death_hag_0	1	0	700	wh_main_shp_transport	1	1	1	0	980			wh2_main_def_cha_death_hag_0	224	heavy		False	False	0	11754	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_def_dignitary	wh2_main_def_dignitary	0	True	emp_general_foot		True	False		700	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Death_Hag	0	True	False	0	False	False
	0	hero	1	False	wh2_main_def_cha_death_hag_1	3	0	1300	wh_main_shp_transport	1	1	3	0	1820			wh2_main_def_cha_death_hag_1	416	heavy		False	False	0	12397	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_def_dignitary	wh2_main_def_dignitary	0	True	emp_general_foot	wh2_main_cam_mnt_def_cauldron_of_blood	True	False		1300	0	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Death_Hag	0	True	False	0	False	False
	0	lord	1	False	wh2_main_def_cha_dreadlord_0	1	0	1000	wh_main_shp_transport	1	1	1	0	1400			wh2_main_def_cha_dreadlord_0	320	heavy		False	False	0	11741	0	False		wh2_main_vo_culture_Dark_Elves	wh2_main_lord_infantry_hybrid	wh2_main_lord_infantry_hybrid	0	True	hef_general_foot		True	False		600	400	False	vo_culture_None	False	wh2_main_vo_actor_Dark_Elves_Dreadlord	0	True	False	0	False	False
