banners_permitted_unit_sets_tables
0
unknown0	unknown1
wh2_main_banner_magic_standard_banner_of_ellyrion	all_units
wh2_main_banner_magic_standard_banner_of_murder	all_units
wh2_main_banner_magic_standard_banner_of_the_under_empire	all_units
wh2_main_banner_magic_standard_banner_of_the_world_dragon	all_units
wh2_main_banner_magic_standard_banner_of_verminous_scurrying	all_units
wh2_main_banner_magic_standard_battle_banner	all_units
wh2_main_banner_magic_standard_dread_banner	all_units
wh2_main_banner_magic_standard_dwarf_hide_banner	all_units
wh2_main_banner_magic_standard_grand_banner_of_clan_superiority	all_units
wh2_main_banner_magic_standard_horn_of_isha	all_units
wh2_main_banner_magic_standard_huanchis_blessed_totem	all_units
wh2_main_banner_magic_standard_hydra_banner	all_units
wh2_main_banner_magic_standard_lion_standard	all_units
wh2_main_banner_magic_standard_sacred_banner_of_the_horned_rat	all_units
wh2_main_banner_magic_standard_sea_serpent_standard	all_units
wh2_main_banner_magic_standard_shroud_of_dripping_death	all_units
wh2_main_banner_magic_standard_skavenpelt_banner	all_units
wh2_main_banner_magic_standard_standard_of_hag_graef	all_units
wh2_main_banner_magic_standard_storm_banner	all_units
wh2_main_banner_magic_standard_sun_standard_of_chotec	all_units
wh2_main_banner_magic_standard_sunburst_standard_of_hexoatl	all_units
wh2_main_banner_magic_standard_the_blood_banner	all_units
wh2_main_banner_magic_standard_the_jaguar_standard	all_units
wh2_main_banner_magic_standard_totem_of_prophecy	all_units
wh_dlc03_anc_magic_standard_banner_of_outrage	all_units
wh_dlc03_anc_magic_standard_manbane_standard	all_units
wh_dlc03_anc_magic_standard_the_beast_banner	all_units
wh_dlc03_anc_magic_standard_totem_of_rust	all_units
wh_dlc03_anc_mark_of_chaos_crown_of_horns	all_units
wh_dlc03_anc_mark_of_chaos_gnarled_hide	all_units
wh_dlc03_anc_mark_of_chaos_gouge_tusks	all_units
wh_dlc03_anc_mark_of_chaos_many_limbed_fiend	all_units
wh_dlc03_anc_mark_of_chaos_shadow_hide	all_units
wh_dlc03_anc_mark_of_chaos_slug_skin	all_units
wh_dlc03_anc_mark_of_chaos_uncanny_senses	all_units
wh_dlc03_banner_banner_of_the_fallen_kings	all_units
wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	all_units
wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	all_units
wh_dlc06_banner_skarsniks_boyz	grn_dlc06_night_goblins_and_goblins
wh_dlc07_anc_magic_standard_banner_of_defence	all_units
wh_dlc07_anc_magic_standard_errantry_banner	all_units
wh_dlc07_anc_magic_standard_twilight_banner	all_units
wh_dlc07_anc_magic_standard_valorous_standard	all_units
wh_main_banner_magic_standard_banner_of_eternal_flame	all_units
wh_main_banner_magic_standard_banner_of_lost_holds	all_units
wh_main_banner_magic_standard_banner_of_rage	all_units
wh_main_banner_magic_standard_banner_of_swiftness	all_units
wh_main_banner_magic_standard_banner_of_the_barrows	all_units
wh_main_banner_magic_standard_blasted_standard	all_units
wh_main_banner_magic_standard_da_immortulz	grn_black_orcs
wh_main_banner_magic_standard_gleaming_pennant	all_units
wh_main_banner_magic_standard_griffon_banner	all_units
wh_main_banner_magic_standard_lichbone_pennant	all_units
wh_main_banner_magic_standard_morks_war_banner	all_units
wh_main_banner_magic_standard_rampagers_standard	all_units
wh_main_banner_magic_standard_rangers_standard	all_units_excluding_strider
wh_main_banner_magic_standard_razor_standard	all_units
wh_main_banner_magic_standard_scarecrow_banner	all_units
wh_main_banner_magic_standard_spider_banner	all_units
wh_main_banner_magic_standard_standard_of_discipline	all_units
wh_main_banner_magic_standard_steel_standard	all_units
wh_main_banner_magic_standard_the_bad_moon_banner	all_units
wh_main_banner_magic_standard_the_screaming_banner	all_units
wh_main_banner_magic_standard_wailing_banner	all_units_excluding_terror
wh_main_banner_magic_standard_war_banner	all_units
wh_main_banner_mark_of_chaos_mark_of_khorne	all_units
wh_main_banner_mark_of_chaos_mark_of_nurgle	all_units
wh_main_banner_mark_of_chaos_mark_of_slaanesh	all_units_excluding_immune_to_psychology
wh_main_banner_mark_of_chaos_mark_of_tzeentch	all_units
wh_main_banner_rune_ancestor_rune	all_units
wh_main_banner_rune_master_rune_of_battle	all_units
wh_main_banner_rune_master_rune_of_courage	all_units
wh_main_banner_rune_master_rune_of_groth_one-eye	all_units
wh_main_banner_rune_master_rune_of_grungni	all_units
wh_main_banner_rune_master_rune_of_sanctuary	all_units
wh_main_banner_rune_master_rune_of_slowness	all_units
wh_main_banner_rune_master_rune_of_stoicism	all_units
wh_main_banner_rune_master_rune_of_stromni_redbeard	all_units
wh_main_banner_rune_master_rune_of_valaya	all_units
wh_main_banner_rune_strollaz_rune	all_units_excluding_guerrilla_deployment
