campaign_building_chain_slot_unlocks_tables
1
unknown0	unknown1	unknown2
wh2_main_def_settlement_major	5	4
wh2_main_def_settlement_major	7	5
wh2_main_def_settlement_major_coast	5	4
wh2_main_def_settlement_major_coast	7	5
wh2_main_hef_settlement_major	5	4
wh2_main_hef_settlement_major	7	5
wh2_main_hef_settlement_major_coast	5	4
wh2_main_hef_settlement_major_coast	7	5
wh2_main_lzd_settlement_major	5	4
wh2_main_lzd_settlement_major	7	5
wh2_main_lzd_settlement_major_coast	5	4
wh2_main_lzd_settlement_major_coast	7	5
wh2_main_skv_settlement_major	5	4
wh2_main_skv_settlement_major	7	5
wh2_main_skv_settlement_major_coast	5	4
wh2_main_skv_settlement_major_coast	7	5
wh2_main_special_fortress_gate_eagle_wef	2	-1
wh2_main_special_fortress_gate_griffon_wef	2	-1
wh2_main_special_fortress_gate_phoenix_wef	2	-1
wh2_main_special_fortress_gate_unicorn_wef	2	-1
wh2_main_special_settlement_altdorf_def	2	-1
wh2_main_special_settlement_altdorf_dwf	2	-1
wh2_main_special_settlement_altdorf_grn	2	-1
wh2_main_special_settlement_altdorf_hef	2	-1
wh2_main_special_settlement_altdorf_lzd	2	-1
wh2_main_special_settlement_altdorf_norsca	2	-1
wh2_main_special_settlement_altdorf_other	2	-1
wh2_main_special_settlement_altdorf_savage	2	-1
wh2_main_special_settlement_altdorf_skv	2	-1
wh2_main_special_settlement_black_crag_brt	2	-1
wh2_main_special_settlement_black_crag_def	2	-1
wh2_main_special_settlement_black_crag_emp	2	-1
wh2_main_special_settlement_black_crag_hef	2	-1
wh2_main_special_settlement_black_crag_lzd	2	-1
wh2_main_special_settlement_black_crag_other	2	-1
wh2_main_special_settlement_black_crag_skv	2	-1
wh2_main_special_settlement_black_crag_vmp	2	-1
wh2_main_special_settlement_castle_drakenhof_def	2	-1
wh2_main_special_settlement_castle_drakenhof_dwf	2	-1
wh2_main_special_settlement_castle_drakenhof_grn	2	-1
wh2_main_special_settlement_castle_drakenhof_hef	2	-1
wh2_main_special_settlement_castle_drakenhof_lzd	2	-1
wh2_main_special_settlement_castle_drakenhof_norsca	2	-1
wh2_main_special_settlement_castle_drakenhof_other	2	-1
wh2_main_special_settlement_castle_drakenhof_savage	2	-1
wh2_main_special_settlement_castle_drakenhof_skv	2	-1
wh2_main_special_settlement_colony_major_hef	5	4
wh2_main_special_settlement_colony_major_hef	7	5
wh2_main_special_settlement_colony_major_other	5	4
wh2_main_special_settlement_colony_major_other	7	5
wh2_main_special_settlement_couronne_def	2	-1
wh2_main_special_settlement_couronne_dwf	2	-1
wh2_main_special_settlement_couronne_grn	2	-1
wh2_main_special_settlement_couronne_hef	2	-1
wh2_main_special_settlement_couronne_lzd	2	-1
wh2_main_special_settlement_couronne_norsca	2	-1
wh2_main_special_settlement_couronne_other	2	-1
wh2_main_special_settlement_couronne_savage	2	-1
wh2_main_special_settlement_couronne_skv	2	-1
wh2_main_special_settlement_eight_peaks_brt	5	4
wh2_main_special_settlement_eight_peaks_brt	7	5
wh2_main_special_settlement_eight_peaks_def	5	4
wh2_main_special_settlement_eight_peaks_def	7	5
wh2_main_special_settlement_eight_peaks_emp	5	4
wh2_main_special_settlement_eight_peaks_emp	7	5
wh2_main_special_settlement_eight_peaks_hef	5	4
wh2_main_special_settlement_eight_peaks_hef	7	5
wh2_main_special_settlement_eight_peaks_lzd	5	4
wh2_main_special_settlement_eight_peaks_lzd	7	5
wh2_main_special_settlement_eight_peaks_other	5	4
wh2_main_special_settlement_eight_peaks_other	7	5
wh2_main_special_settlement_eight_peaks_skv	5	4
wh2_main_special_settlement_eight_peaks_skv	7	5
wh2_main_special_settlement_eight_peaks_vmp	5	4
wh2_main_special_settlement_eight_peaks_vmp	7	5
wh2_main_special_settlement_hellpit	2	-1
wh2_main_special_settlement_hellpit_wef	2	-1
wh2_main_special_settlement_hexoatl_brt	2	-1
wh2_main_special_settlement_hexoatl_def	2	-1
wh2_main_special_settlement_hexoatl_dwf	2	-1
wh2_main_special_settlement_hexoatl_emp	2	-1
wh2_main_special_settlement_hexoatl_grn	2	-1
