ritual_payload_diplomatic_attitude_changes_tables
0
unknown0	unknown1
-2	wh2_main_ritual_intervention_1_def
-2	wh2_main_ritual_intervention_1_hef
-2	wh2_main_ritual_intervention_1_lzd
-2	wh2_main_ritual_intervention_1_skv
-4	wh2_main_ritual_intervention_2_def
-4	wh2_main_ritual_intervention_2_hef
-4	wh2_main_ritual_intervention_2_lzd
-4	wh2_main_ritual_intervention_2_skv
-6	wh2_main_ritual_intervention_3_def
-6	wh2_main_ritual_intervention_3_hef
-6	wh2_main_ritual_intervention_3_lzd
-6	wh2_main_ritual_intervention_3_skv
