campaign_group_member_criteria_originating_cultures_tables
0
unknown0	unknown1
wh2_main_def_dark_elves	wh2_main_captive_option_enslave_dark_elves
wh2_main_hef_high_elves	wh2_main_captive_option_enslave_high_elves
wh2_main_hef_high_elves	wh2_main_captive_option_enslave_high_elves_to_high_elves
wh2_main_lzd_lizardmen	wh2_main_captive_option_enslave_lizardmen
wh2_main_lzd_lizardmen	wh2_main_captive_option_enslave_lizardmen_to_lizardmen
wh2_main_skv_skaven	wh2_main_captive_option_enslave_skaven
wh2_main_def_dark_elves	wh2_main_captive_option_kill_dark_elves
wh2_main_hef_high_elves	wh2_main_captive_option_kill_high_elves
wh2_main_lzd_lizardmen	wh2_main_captive_option_kill_lizardmen
wh2_main_lzd_lizardmen	wh2_main_captive_option_kill_lizardmen_to_skaven
wh2_main_skv_skaven	wh2_main_captive_option_kill_skaven
wh2_main_def_dark_elves	wh2_main_captive_option_release_dark_elves
wh2_main_hef_high_elves	wh2_main_captive_option_release_high_elves
wh2_main_lzd_lizardmen	wh2_main_captive_option_release_lizardmen
wh2_main_skv_skaven	wh2_main_captive_option_release_skaven
wh2_main_skv_skaven	wh2_main_captive_option_release_skaven_to_skaven
wh2_main_def_dark_elves	wh2_main_event_feed_cult_character_dies_battle_dark_elves
wh2_main_hef_high_elves	wh2_main_event_feed_cult_character_dies_battle_high_elves
wh2_main_lzd_lizardmen	wh2_main_event_feed_cult_character_dies_battle_lizardmen
wh2_main_skv_skaven	wh2_main_event_feed_cult_character_dies_battle_skaven
wh_main_brt_bretonnia	wh2_main_event_feed_cult_diplomacy_faction_destroyed_brt
wh_dlc03_bst_beastmen	wh2_main_event_feed_cult_diplomacy_faction_destroyed_bst
wh_main_chs_chaos	wh2_main_event_feed_cult_diplomacy_faction_destroyed_chs
wh2_main_def_dark_elves	wh2_main_event_feed_cult_diplomacy_faction_destroyed_def
wh_main_dwf_dwarfs	wh2_main_event_feed_cult_diplomacy_faction_destroyed_dwf
wh_main_emp_empire	wh2_main_event_feed_cult_diplomacy_faction_destroyed_emp
wh_main_grn_greenskins	wh2_main_event_feed_cult_diplomacy_faction_destroyed_grn
wh2_main_hef_high_elves	wh2_main_event_feed_cult_diplomacy_faction_destroyed_hef
wh2_main_lzd_lizardmen	wh2_main_event_feed_cult_diplomacy_faction_destroyed_lzd
wh2_main_rogue	wh2_main_event_feed_cult_diplomacy_faction_destroyed_rogue_army
wh2_main_skv_skaven	wh2_main_event_feed_cult_diplomacy_faction_destroyed_skv
wh_main_vmp_vampire_counts	wh2_main_event_feed_cult_diplomacy_faction_destroyed_vmp
wh_dlc05_wef_wood_elves	wh2_main_event_feed_cult_diplomacy_faction_destroyed_wef
wh_main_brt_bretonnia	wh2_main_event_feed_cult_diplomacy_faction_encountered_brt
wh_dlc03_bst_beastmen	wh2_main_event_feed_cult_diplomacy_faction_encountered_bst
wh_main_chs_chaos	wh2_main_event_feed_cult_diplomacy_faction_encountered_chs
wh2_main_def_dark_elves	wh2_main_event_feed_cult_diplomacy_faction_encountered_def
wh_main_dwf_dwarfs	wh2_main_event_feed_cult_diplomacy_faction_encountered_dwf
wh_main_emp_empire	wh2_main_event_feed_cult_diplomacy_faction_encountered_emp
wh_main_grn_greenskins	wh2_main_event_feed_cult_diplomacy_faction_encountered_grn
wh2_main_hef_high_elves	wh2_main_event_feed_cult_diplomacy_faction_encountered_hef
wh2_main_lzd_lizardmen	wh2_main_event_feed_cult_diplomacy_faction_encountered_lzd
wh2_main_rogue	wh2_main_event_feed_cult_diplomacy_faction_encountered_rogue_army
wh2_main_skv_skaven	wh2_main_event_feed_cult_diplomacy_faction_encountered_skv
wh_main_vmp_vampire_counts	wh2_main_event_feed_cult_diplomacy_faction_encountered_vmp
wh_dlc05_wef_wood_elves	wh2_main_event_feed_cult_diplomacy_faction_encountered_wef
wh_main_brt_bretonnia	wh2_main_event_feed_cult_faction_joins_confederation_brt
