character_skill_level_to_dilemmas_junctions_tables
1
unknown0	unknown1	unknown2	unknown3
wh2_main_skill_def_names_of_power_1	wh2_main_def_names_of_power_co_1_potion	1	True
wh2_main_skill_def_names_of_power_1	wh2_main_def_names_of_power_co_2_dragon	1	True
wh2_main_skill_def_names_of_power_1	wh2_main_def_names_of_power_co_3_smith	1	True
wh2_main_skill_def_names_of_power_1	wh2_main_def_names_of_power_co_4_teacher	1	True
wh2_main_skill_def_names_of_power_1	wh2_main_def_names_of_power_co_5_hex	1	True
wh2_main_skill_def_names_of_power_1	wh2_main_def_names_of_power_co_6_hydra	1	True
wh2_main_skill_def_names_of_power_2	wh2_main_def_names_of_power_ar_1_sacrifice	1	True
wh2_main_skill_def_names_of_power_2	wh2_main_def_names_of_power_ar_2_caravan	1	True
wh2_main_skill_def_names_of_power_2	wh2_main_def_names_of_power_ar_3_battle	1	True
wh2_main_skill_def_names_of_power_2	wh2_main_def_names_of_power_ar_4_beast	1	True
wh2_main_skill_def_names_of_power_2	wh2_main_def_names_of_power_ar_5_tideofbattle	1	True
wh2_main_skill_def_names_of_power_2	wh2_main_def_names_of_power_ar_6_raid	1	True
wh2_main_skill_def_names_of_power_3	wh2_main_def_names_of_power_ca_1_ambush	1	True
wh2_main_skill_def_names_of_power_3	wh2_main_def_names_of_power_ca_2_spoils	1	True
wh2_main_skill_def_names_of_power_3	wh2_main_def_names_of_power_ca_3_siege	1	True
wh2_main_skill_def_names_of_power_3	wh2_main_def_names_of_power_ca_4_sorceress	1	True
wh2_main_skill_def_names_of_power_3	wh2_main_def_names_of_power_ca_5_draft	1	True
wh2_main_skill_def_names_of_power_3	wh2_main_def_names_of_power_ca_6_captive	1	True
