diplomatic_actions_tables
0
unknown0	unknown1	unknown2
break_alliance	diplomatic_option_break_client_state	105
break_alliance	diplomatic_option_break_defensive_alliance	103
break_alliance	diplomatic_option_break_military_alliance	104
break_alliance	diplomatic_option_break_nonaggression_pact	100
break_alliance	diplomatic_option_break_soft_access	102
break_alliance	diplomatic_option_break_trade_agreement	101
break_alliance	diplomatic_option_break_vassal	106
break_alliance	diplomatic_option_cancel_client_state	113
break_alliance	diplomatic_option_cancel_defensive_alliance	111
break_alliance	diplomatic_option_cancel_hard_access	110
break_alliance	diplomatic_option_cancel_military_alliance	112
break_alliance	diplomatic_option_cancel_nonaggression_pact	107
break_alliance	diplomatic_option_cancel_soft_access	109
break_alliance	diplomatic_option_cancel_trade_agreement	108
break_alliance	diplomatic_option_cancel_vassal	114
alliance	diplomatic_option_client_state	6
alliance	diplomatic_option_confederation	8
default	diplomatic_option_declare_war	205
alliance	diplomatic_option_defensive_alliance	4
alliance	diplomatic_option_hard_access	3
trade	diplomatic_option_hostage	302
default	diplomatic_option_join_war	203
trade	diplomatic_option_mariiage	303
alliance	diplomatic_option_military_alliance	5
alliance	diplomatic_option_nonaggression_pact	0
default	diplomatic_option_payment	202
default	diplomatic_option_peace	204
alliance	diplomatic_option_soft_access	2
default	diplomatic_option_state_gift	200
default	diplomatic_option_state_gift_unilateral	201
alliance	diplomatic_option_trade_agreement	1
trade	diplomatic_option_trade_regions	300
trade	diplomatic_option_trade_technology	301
alliance	diplomatic_option_vassal	7
