battle_ai_abilities_usage_template_names_tables
1
unknown0	unknown1
always_use_only_land	1
aoe	1
aoe_bombardment	1
aoe_centred_on_self	1
artillery_opportunity	1
assault_opportunity	1
augment_defense	1
augment_defense_area	1
augment_flying	1
augment_flying_area	1
augment_melee	1
augment_melee_area	1
augment_melee_healing	1
augment_melee_healing_single_use	1
augment_melee_morale	1
augment_melee_morale_area	1
augment_morale	1
augment_morale_area	1
augment_morale_self_area	1
augment_ranged	1
augment_ranged_area	1
augment_ranged_melee	1
augment_self_area	1
augment_spellcasting	1
being_charged	1
flanking_opportunity	1
full_hide	1
healing	1
healing_single_use	1
hex_armour	1
hex_armour_area	1
hex_flying	1
hex_flying_area	1
hex_hiding_area	1
hex_melee	1
hex_melee_area	1
hex_melee_area_self	1
hex_morale	1
hex_morale_area	1
hex_ranged	1
hex_ranged_area	1
hex_ranged_melee_area	1
hex_speed	1
hex_spellcaster	1
hex_spellcasting	1
projectile	1
projectile_ap	1
projectile_homing	1
projectile_large	1
projectile_large_explosive	1
projectile_low_power	1
projectile_low_power_explosive	1
ranged_defense	1
threatened	1
vortex	1
vortex_breath	1
vortex_flying_only	1
vortex_wind	1
