campaign_group_member_criteria_diplomatic_attitudes_tables
0
unknown0	unknown1
hostile	diplomacy_CultureGroup_Rogue_GRN_Faction_Beastcatchas_&_Negative
friendly	diplomacy_CultureGroup_Rogue_GRN_Faction_Beastcatchas_&_Positive
hostile	diplomacy_CultureGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_Negative
friendly	diplomacy_CultureGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_Positive
hostile	diplomacy_CultureGroup_Rogue_GRN_Faction_MangyHoundz_&_Negative
friendly	diplomacy_CultureGroup_Rogue_GRN_Faction_MangyHoundz_&_Positive
hostile	diplomacy_CultureGroup_Rogue_GRN_Faction_StuffSnatchers_&_Negative
friendly	diplomacy_CultureGroup_Rogue_GRN_Faction_StuffSnatchers_&_Positive
hostile	diplomacy_CultureGroup_Rogue_GRN_Faction_TeefSnatchaz_&_Negative
friendly	diplomacy_CultureGroup_Rogue_GRN_Faction_TeefSnatchaz_&_Positive
hostile	diplomacy_CultureGroup_Rogue_WEF_Faction_WorldrootRangers_&_Negative
friendly	diplomacy_CultureGroup_Rogue_WEF_Faction_WorldrootRangers_&_Positive
hostile	diplomacy_CultureGroup_Rogue_WEF_Faction_WrathofNature_&_Negative
friendly	diplomacy_CultureGroup_Rogue_WEF_Faction_WrathofNature_&_Positive
hostile	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_Negative
hostile	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionBeastmen_&_Negative
friendly	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionBeastmen_&_Positive
hostile	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionBretonnia_&_Negative
friendly	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionBretonnia_&_Positive
hostile	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionChaos_&_Negative
friendly	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionChaos_&_Positive
hostile	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionDarkElves_&_Negative
friendly	diplomacy_FactionGroup_DE_Dreadlord2_Faction_CultofExcess_&_OtherFactionDarkElves_&_Positive
