cdir_events_options_tables
0
unknown0	unknown1
Is the player faction ALLIED with the key-specified FACTION? Multiple use operator: AND.	CND_ALLIED_WITH
Is the player faction ALLIED with AT LEAST ONE FACTION belonging to the key-specified SUBCULTURE? Multiple use operator: UNSURE!	CND_ALLIED_WITH_SUBCULTURE
[OBSOLETE] Is the player faction allied with whichever clan rules the Shogunate?	CND_ALLY_SHOGUN
Can the player faction sustain ADDITIONAL ARMIES?	CND_ARMY_CAP_FREE
Does the player faction have AT LEAST ONE ARMY in an ENEMY REGION?	CND_ARMY_IN_ENEMY_REGION
[OBSOLETE] Does the Ashikaga clan rules the Shogunate?	CND_ASHIKAGA_SHOGUN
Is the player faction AT WAR with any factions belonging to the key-specified SUBCULTURE?	CND_AT_WAR_SUBCULTURE
Does the player faction have AT LEAST ONE instance of the key-specified BUILDING CHAIN? Multiple use operator: AND.	CND_BUILDING_CHAIN
Is the player faction currently able to CONSTRUCT the key-specified BUILDING CHAIN in one of their settlements? Multiple use operator: AND.	CND_BUILDING_CHAIN_AVAILABLE
Does the player faction have AT LEAST ONE instance of the key-specified BUILDING LEVEL? Multiple use operator: AND.	CND_BUILDING_LEVEL
Is the player faction currently able to CONSTRUCT the key-specified BUILDING LEVEL in one of their settlements? Multiple use operator: AND.	CND_BUILDING_LEVEL_AVAILABLE
Does the player faction have an instance of the key-specified BUILDING LEVEL in at least HALF of their REGIONS? Multiple use operator: UNSURE!	CND_BUILDING_LEVEL_HALF_REGIONS
Does the player faction have an instance of the key-specified BUILDING LEVEL in AT LEAST ONE-QUARTER of their REGIONS? Multiple use operator: UNSURE!	CND_BUILDING_LEVEL_ONE_QUARTER_REGIONS
Does the player faction have an instance of the key-specified BUILDING LEVEL in at least THREE-QUARTERS of their REGIONS? Multiple use operator: UNSURE!	CND_BUILDING_LEVEL_THREE_QUARTER_REGIONS
Is the CAMPAIGN being played this key-specified one? Multiple use operator: OR.	CND_CAMPAIGN
Can the player faction currently RECRUIT the unit_key-specified UNIT? Multiple use operator: UNSURE!	CND_CAN_RECRUIT_UNIT
Can the player faction currently RECRUIT the unit_caste-specified UNIT? Multiple use operator: UNSURE!	CND_CAN_RECRUIT_UNIT_CASTE
Can the player faction currently RECRUIT the unit_category-specified UNIT? Multiple use operator: UNSURE!	CND_CAN_RECRUIT_UNIT_CATEGORY
Can the player faction currently RECRUIT the unit_class-specified UNIT? Multiple use operator: UNSURE!	CND_CAN_RECRUIT_UNIT_CLASS
Is the player faction currently CONSTRUCTING a building from the key-specified BUILDING CHAIN? Multiple use operator: AND.	CND_CONSTRUCTING_BUILDING_CHAIN
