cai_personalities_income_allocation_policy_strategic_context_junctions_tables
1
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
default	0	0	cai_strategic_context_type_last_stand	0	income_allocation_high_spending
default	0	0	cai_strategic_context_type_peace	0	income_allocation_low_spending
default	0	0	cai_strategic_context_type_tension	0	income_allocation_medium_spending
default	0	0	cai_strategic_context_type_total_war	0	income_allocation_medium_spending
default	0	0	cai_strategic_context_type_war	0	income_allocation_medium_spending
militarist	0	0	cai_strategic_context_type_last_stand	0	income_allocation_very_high_spending
militarist	0	0	cai_strategic_context_type_peace	0	income_allocation_high_spending
militarist	0	0	cai_strategic_context_type_tension	0	income_allocation_high_spending
militarist	0	0	cai_strategic_context_type_total_war	0	income_allocation_very_high_spending
militarist	0	0	cai_strategic_context_type_war	0	income_allocation_very_high_spending
peaceful	0	0	cai_strategic_context_type_last_stand	0	income_allocation_very_low_spending_no_overspend
peaceful	0	0	cai_strategic_context_type_peace	0	income_allocation_very_low_spending_no_overspend
peaceful	0	0	cai_strategic_context_type_tension	0	income_allocation_very_low_spending_no_overspend
peaceful	0	0	cai_strategic_context_type_total_war	0	income_allocation_very_low_spending_no_overspend
peaceful	0	0	cai_strategic_context_type_war	0	income_allocation_very_low_spending_no_overspend
small_military_no_ovespend	0	0	cai_strategic_context_type_last_stand	0	income_allocation_low_spending_no_overspend
small_military_no_ovespend	0	0	cai_strategic_context_type_peace	0	income_allocation_low_spending_no_overspend
small_military_no_ovespend	0	0	cai_strategic_context_type_tension	0	income_allocation_low_spending_no_overspend
small_military_no_ovespend	0	0	cai_strategic_context_type_total_war	0	income_allocation_low_spending_no_overspend
small_military_no_ovespend	0	0	cai_strategic_context_type_war	0	income_allocation_low_spending_no_overspend
small_military	0	0	cai_strategic_context_type_last_stand	0	income_allocation_medium_spending
small_military	0	0	cai_strategic_context_type_peace	0	income_allocation_low_spending
small_military	0	0	cai_strategic_context_type_tension	0	income_allocation_low_spending
small_military	0	0	cai_strategic_context_type_total_war	0	income_allocation_low_spending
small_military	0	0	cai_strategic_context_type_war	0	income_allocation_low_spending
