culture_to_battle_animation_tables_tables
0
unknown0	unknown1
bc3_manticore	wh2_main_def_dark_elves
dr1_dragon	wh2_main_def_dark_elves
dr2_hydra	wh2_main_def_dark_elves
dr2_kharibdyss	wh2_main_def_dark_elves
hr1_pegasus	wh2_main_def_dark_elves
hr1_warhorse	wh2_main_def_dark_elves
hu10b_harpy	wh2_main_def_dark_elves
hu1_vampire_wm_corpse_cart_staff_and_sword	wh2_main_def_dark_elves
hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_dark_elves
hu1b_bretonnian_staff_and_sword	wh2_main_def_dark_elves
hu1b_def_lord_staff_and_sword	wh2_main_def_dark_elves
hu1b_elf_dr1_dragon_wb_sword_and_bow	wh2_main_def_dark_elves
hu1b_elf_dr1_dragon_wb_sword_and_shield	wh2_main_def_dark_elves
hu1b_elf_dual_sword	wh2_main_def_dark_elves
hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_dark_elves
hu1b_elf_hr1_pegasus_sword_and_shield	wh2_main_def_dark_elves
hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_dark_elves
hu1b_elf_staff_and_sword	wh2_main_def_dark_elves
hu1b_elf_wm_blood_cauldron_chalice	wh2_main_def_dark_elves
hu1b_elf_wm_blood_cauldron_dual_sword_01	wh2_main_def_dark_elves
hu1b_elf_wm_blood_cauldron_dual_sword_02	wh2_main_def_dark_elves
hu1d_def_2handed_sword	wh2_main_def_dark_elves
hu1d_def_lord_sword_and_shield	wh2_main_def_dark_elves
hu1d_def_spear_and_shield	wh2_main_def_dark_elves
hu1d_def_sword_and_shield	wh2_main_def_dark_elves
hu1d_elf_2handed_sword	wh2_main_def_dark_elves
hu1d_elf_2handed_sword_crossbow	wh2_main_def_dark_elves
hu1d_elf_dr1_dragon_wb_malekith_sword_and_shield	wh2_main_def_dark_elves
hu1d_elf_dr1_dragon_wb_sword_and_crossbow	wh2_main_def_dark_elves
hu1d_elf_dr1_dragon_wb_sword_and_shield	wh2_main_def_dark_elves
hu1d_elf_dual_sword	wh2_main_def_dark_elves
hu1d_elf_dual_sword_crossbow	wh2_main_def_dark_elves
hu1d_elf_halberd	wh2_main_def_dark_elves
hu1d_elf_hr1_pegasus_sword_crossbow	wh2_main_def_dark_elves
hu1d_elf_hr1_warhorse_dreadlord_sword_crossbow	wh2_main_def_dark_elves
hu1d_elf_hr1_warhorse_spear	wh2_main_def_dark_elves
hu1d_elf_hr1_warhorse_spear_shield	wh2_main_def_dark_elves
hu1d_elf_hr1_warhorse_spear_sword_shield	wh2_main_def_dark_elves
hu1d_elf_hr1_warhorse_sword_and_shield	wh2_main_def_dark_elves
hu1d_elf_hr1_warhorse_sword_and_staff	wh2_main_def_dark_elves
hu1d_elf_hr1_warhorse_sword_crossbow	wh2_main_def_dark_elves
hu1d_elf_rp3_cold_one_lance_sword_shield	wh2_main_def_dark_elves
hu1d_elf_rp3_cold_one_mace_shield	wh2_main_def_dark_elves
hu1d_elf_rp3_cold_one_sword_crossbow	wh2_main_def_dark_elves
hu1d_elf_rp3_cold_one_sword_shield	wh2_main_def_dark_elves
hu1d_elf_spear_and_shield	wh2_main_def_dark_elves
hu1d_elf_staff_and_sword	wh2_main_def_dark_elves
hu1d_elf_sword	wh2_main_def_dark_elves
hu1d_elf_sword_and_handbow	wh2_main_def_dark_elves
hu1d_elf_sword_and_shield	wh2_main_def_dark_elves
hu1d_elf_sword_and_spear	wh2_main_def_dark_elves
hu1d_elf_sword_crossbow	wh2_main_def_dark_elves
hu1d_elf_sword_crossbow_shield	wh2_main_def_dark_elves
hu1d_elf_wm_cold_one_chariot01_crossbow_01	wh2_main_def_dark_elves
hu1d_elf_wm_cold_one_chariot01_crossbow_02	wh2_main_def_dark_elves
hu1d_elf_wm_cold_one_chariot01_sword_and_shield	wh2_main_def_dark_elves
hu1d_elf_wm_tiranoc_chariot01_whip	wh2_main_def_dark_elves
rp3_cold_one	wh2_main_def_dark_elves
wm_blood_cauldron01	wh2_main_def_dark_elves
wm_bolt_thrower01	wh2_main_def_dark_elves
wm_trebuchet01_blessed	wh2_main_def_dark_elves
bi1_eagle	wh2_main_hef_high_elves
dr1_dragon	wh2_main_hef_high_elves
hr1_warhorse	wh2_main_hef_high_elves
hr1_warhorse_draught	wh2_main_hef_high_elves
hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_hef_high_elves
hu1b_elf_bi1_eagle_wb_sword_and_bow	wh2_main_hef_high_elves
hu1b_elf_dr1_dragon_wb_sword_and_bow	wh2_main_hef_high_elves
hu1b_elf_hr1_warhorse_sword_bow	wh2_main_hef_high_elves
hu1b_elf_staff_and_sword	wh2_main_hef_high_elves
hu1b_elf_sword_and_bow	wh2_main_hef_high_elves
