land_units_additional_personalities_groups_junctions_tables
0
unknown0	unknown1
wh_main_grn_mon_arachnarok_spider_rider_0	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_1	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_2	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_3	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_4	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_5	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_6	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_7	grn_mon_arachnarok_spider_goblin_riders
wh_main_grn_mon_arachnarok_spider_rider_0	test_war_machine_rider
wh_main_grn_mon_arachnarok_spider_rider_1	test_war_machine_rider
wh_main_grn_mon_arachnarok_spider_rider_2	test_war_machine_rider
wh_main_grn_mon_arachnarok_spider_rider_3	test_war_machine_rider
wh2_main_def_veh_cauldron_of_blood_death_hag	wh2_main_def_cauldron_of_blood
wh2_main_def_veh_cauldron_of_blood_rider_0	wh2_main_def_cauldron_of_blood
wh2_main_def_veh_cauldron_of_blood_rider_1	wh2_main_def_cauldron_of_blood
wh2_main_def_cold_one_chariot_charioteer	wh2_main_def_cold_one_chariot_dreadlord_female
wh2_main_def_cold_one_chariot_charioteer	wh2_main_def_cold_one_chariot_dreadlord
wh2_main_def_cold_one_chariot_malekith	wh2_main_def_cold_one_chariot_malekith
wh2_main_def_cold_one_chariot_charioteer	wh2_main_def_cold_one_chariot
wh2_main_def_cold_one_chariot_rider1	wh2_main_def_cold_one_chariot
wh2_main_def_cold_one_chariot_rider2	wh2_main_def_cold_one_chariot
wh2_main_hef_chariot_mage_high	wh2_main_hef_ithilmar_chariot_horse_mage_high_officer
wh2_main_hef_ithilmar_chariot_charioteer	wh2_main_hef_ithilmar_chariot_horse_mage_high_officer
wh2_main_hef_chariot_mage_life	wh2_main_hef_ithilmar_chariot_horse_mage_life_officer
wh2_main_hef_ithilmar_chariot_charioteer	wh2_main_hef_ithilmar_chariot_horse_mage_life_officer
wh2_main_hef_chariot_mage_light	wh2_main_hef_ithilmar_chariot_horse_mage_light_officer
wh2_main_hef_ithilmar_chariot_charioteer	wh2_main_hef_ithilmar_chariot_horse_mage_light_officer
wh2_main_hef_chariot_noble	wh2_main_hef_ithilmar_chariot_horse_noble_officer
wh2_main_hef_ithilmar_chariot_charioteer	wh2_main_hef_ithilmar_chariot_horse_noble_officer
wh2_main_hef_ithilmar_chariot_charioteer	wh2_main_hef_ithilmar_chariot_horse_officer
wh2_main_hef_ithilmar_chariot_rider2	wh2_main_hef_ithilmar_chariot_horse_officer
wh2_main_hef_princess_dragon	wh2_main_hef_princess_officer
wh2_main_hef_tiranoc_chariot_charioteer	wh2_main_hef_tiranoc_chariot_horse_officer
wh2_main_hef_tiranoc_chariot_rider1	wh2_main_hef_tiranoc_chariot_horse_officer
wh2_main_hef_tiranoc_chariot_rider2	wh2_main_hef_tiranoc_chariot_horse_officer
wh2_main_lzd_mon_ancient_stegadon_rider_mazdamundi_0	wh2_main_lzd_mon_ancient_stegadon_riders_mazdamundi
wh2_main_lzd_mon_ancient_stegadon_rider_mazdamundi_skink_1	wh2_main_lzd_mon_ancient_stegadon_riders_mazdamundi
wh2_main_lzd_mon_ancient_stegadon_rider_mazdamundi_skink_2	wh2_main_lzd_mon_ancient_stegadon_riders_mazdamundi
wh2_main_lzd_mon_ancient_stegadon_rider_0	wh2_main_lzd_mon_ancient_stegadon_riders_skink_chief
wh2_main_lzd_mon_ancient_stegadon_rider_1	wh2_main_lzd_mon_ancient_stegadon_riders_skink_chief
wh2_main_lzd_mon_stegadon_rider_1	wh2_main_lzd_mon_ancient_stegadon_riders_skink_chief
wh2_main_lzd_mon_stegadon_rider_2	wh2_main_lzd_mon_ancient_stegadon_riders_skink_chief
wh2_main_lzd_mon_stegadon_rider_skink_chief_0	wh2_main_lzd_mon_ancient_stegadon_riders_skink_chief
wh2_main_lzd_mon_ancient_stegadon_rider_0	wh2_main_lzd_mon_ancient_stegadon_riders_skink_priest
wh2_main_lzd_mon_ancient_stegadon_rider_1	wh2_main_lzd_mon_ancient_stegadon_riders_skink_priest
wh2_main_lzd_mon_stegadon_rider_1	wh2_main_lzd_mon_ancient_stegadon_riders_skink_priest
wh2_main_lzd_mon_stegadon_rider_2	wh2_main_lzd_mon_ancient_stegadon_riders_skink_priest
wh2_main_lzd_mon_stegadon_rider_skink_priest_0	wh2_main_lzd_mon_ancient_stegadon_riders_skink_priest
wh2_main_lzd_mon_ancient_stegadon_rider_0	wh2_main_lzd_mon_ancient_stegadon_riders
wh2_main_lzd_mon_ancient_stegadon_rider_1	wh2_main_lzd_mon_ancient_stegadon_riders
wh2_main_lzd_mon_stegadon_rider_0	wh2_main_lzd_mon_ancient_stegadon_riders
