help_page_index_records_tables
1
unknown0	unknown1	unknown2	unknown3
54	1	battle_advanced_controls	True
3	1	battle_advisor	True
2	1	battle_ambush_battles	True
150	0	battle_armies	True
155	1	battle_army_abilities	True
257	1	battle_artillery	True
0	0	battle_battle_game	True
50	0	battle_battle_interface	True
100	0	battle_battlefield	True
51	1	battle_camera_controls	True
301	1	battle_capture_points	True
1	1	battle_deployment	True
206	1	battle_fire_at_will	True
152	1	battle_flanking	True
255	1	battle_flying_units	True
56	1	battle_formations	True
303	1	battle_fortifications	True
55	1	battle_grouping	True
251	1	battle_infantry	True
202	1	battle_leadership	True
253	1	battle_missile_units	True
254	1	battle_monsters	True
252	1	battle_mounted_units	True
156	1	battle_murderous_prowess	True
153	1	battle_rallying	True
208	1	battle_rampaging	True
154	1	battle_reinforcements	True
300	0	battle_siege_battles	True
304	1	battle_siege_weapons	True
205	1	battle_skirmishing	True
207	1	battle_spells	True
58	1	battle_tactical_map	True
101	1	battle_terrain	True
151	1	battle_the_general	True
204	1	battle_unit_abilities	True
57	1	battle_unit_cards	True
59	1	battle_unit_details_panel	True
53	1	battle_unit_movement	True
52	1	battle_unit_selection	True
250	0	battle_unit_types	True
200	0	battle_units	True
302	1	battle_victory_points	True
201	1	battle_vigour	True
102	1	battle_visibility	True
203	1	battle_weapon_types	True
103	1	battle_winds_of_magic	True
256	1	battle_wizards	True
10	1	campaign_advisor	False
203	1	campaign_alliances	False
127	2	campaign_amber	False
510	1	campaign_ambushes	False
400	0	campaign_armies	False
403	2	campaign_armies_at_sea	False
401	1	campaign_army_movement	False
411	1	campaign_army_panel	False
129	2	campaign_asrai_lookouts	False
111	2	campaign_astromancy	False
55	1	campaign_attrition	False
502	2	campaign_autoresolving	False
153	2	campaign_bankruptcy	False
410	1	campaign_banners_and_marks	False
500	0	campaign_battles	False
57	1	campaign_beast_paths	False
123	1	campaign_beastmen	False
124	2	campaign_bestial_rage	False
106	2	campaign_black_arks	False
110	2	campaign_blessed_spawnings	False
136	2	campaign_blessing_lady	False
125	2	campaign_brayherds	False
132	1	campaign_bretonnia	False
412	1	campaign_building_panel	False
303	2	campaign_building_slots	False
302	2	campaign_building_types	False
301	1	campaign_buildings	False
7	1	campaign_campaign_controls	False
0	0	campaign_campaign_game	False
50	0	campaign_campaign_map	False
120	1	campaign_chaos	False
122	2	campaign_chaos_artefacts	False
259	2	campaign_chaos_corruption	False
357	1	campaign_character_details	False
358	1	campaign_character_details_panel	False
359	1	campaign_character_info_panel	False
356	1	campaign_character_skills	False
350	0	campaign_characters	False
133	2	campaign_chivalry	False
256	2	campaign_commandments	False
205	1	campaign_confederation	False
257	1	campaign_corruption	False
105	1	campaign_dark_elves	False
200	0	campaign_diplomacy	False
207	1	campaign_diplomacy_screen	False
165	2	campaign_drop_down_lists	False
137	1	campaign_dwarfs	False
130	2	campaign_elven_council	False
127	2	campaign_elven_halls	False
118	1	campaign_empire	False
52	2	campaign_encounters_at_sea	False
104	2	campaign_espionage	False
163	1	campaign_faction_interfaces	False
170	1	campaign_faction_management	False
166	2	campaign_faction_summary_screen	False
150	0	campaign_factions	False
140	2	campaign_fightiness	False
54	1	campaign_fog_of_war	False
113	2	campaign_food	False
309	1	campaign_fortifications	False
308	1	campaign_garrison_armies	False
131	2	campaign_gathering_of_the_ancients	False
109	2	campaign_geomantic_web	False
1	1	campaign_great_vortex	False
135	2	campaign_green_knight	False
139	1	campaign_greenskins	False
255	2	campaign_growth	False
138	2	campaign_grudges	False
352	2	campaign_hero_actions	False
351	1	campaign_heroes	False
101	1	campaign_high_elves	False
168	2	campaign_horde_growth	False
167	1	campaign_hordes	False
152	2	campaign_income	False
102	2	campaign_influence	False
6	2	campaign_intervention_armies	False
103	2	campaign_intrigue_at_the_court	False
108	1	campaign_lizardmen	False
354	1	campaign_lords	False
355	2	campaign_loyalty	False
159	1	campaign_missions	False
161	2	campaign_missions_list	False
151	1	campaign_money	False
204	1	campaign_non_aggression_pacts	False
128	2	campaign_oak_of_ages	False
162	2	campaign_objectives_panel	False
119	2	campaign_offices	False
134	2	campaign_peasants	False
116	2	campaign_plagues	False
310	1	campaign_ports	False
504	1	campaign_post_battle_options	False
506	2	campaign_post_battle_panel	False
501	1	campaign_pre_battle_options	False
503	2	campaign_pre_battle_panel	False
262	1	campaign_province_info_panel	False
251	1	campaign_province_management	False
261	1	campaign_province_overview_panel	False
250	0	campaign_provinces	False
253	2	campaign_public_order	False
160	2	campaign_quests	False
100	0	campaign_races	False
405	1	campaign_raiding	False
143	2	campaign_raising_dead	False
406	1	campaign_raising_forces	False
505	2	campaign_razing	False
353	2	campaign_recruit_hero_panel	False
454	2	campaign_regiments_of_renown	False
511	1	campaign_reinforcements	False
59	1	campaign_resources	False
254	2	campaign_revolts	False
171	1	campaign_rites	False
4	2	campaign_ritual_currency	False
5	2	campaign_ritual_resource_sites	False
2	2	campaign_rituals	False
3	2	campaign_rituals_bar	False
169	1	campaign_rogue_armies	False
9	1	campaign_saving_and_loading	False
51	1	campaign_sea	False
307	1	campaign_settlement_climates	False
300	0	campaign_settlements	False
509	2	campaign_siege_panel	False
507	1	campaign_siege_warfare	False
508	2	campaign_siege_weapons	False
112	1	campaign_skaven	False
260	2	campaign_skaven_corruption	False
115	2	campaign_skaven_underworld	False
107	2	campaign_slaves	False
404	2	campaign_stances	False
164	2	campaign_strategic_map	False
252	2	campaign_tax	False
157	1	campaign_technology	False
158	2	campaign_technology_panel	False
53	1	campaign_terrain_types	False
114	2	campaign_the_menace_below	False
202	1	campaign_trade	False
311	1	campaign_treasure_hunting	False
156	2	campaign_treasury_panel	False
8	1	campaign_turns	False
56	1	campaign_underway	False
455	1	campaign_unit_cards	False
409	1	campaign_unit_exchange	False
457	1	campaign_unit_experience	False
459	1	campaign_unit_info_panel	False
458	1	campaign_unit_merging_and_disbanding	False
451	1	campaign_unit_recruitment	False
452	2	campaign_unit_recruitment_panel	False
456	1	campaign_unit_types	False
450	0	campaign_units	False
142	1	campaign_vampires	False
258	2	campaign_vampiric_corruption	False
206	1	campaign_vassalage	False
172	1	campaign_victory_conditions	False
141	2	campaign_waaagh	False
201	1	campaign_war	False
121	2	campaign_warriors_of_chaos	False
60	1	campaign_winds_of_magic	False
126	1	campaign_wood_elves	False
58	1	campaign_worldroots	False
402	2	campaign_zones_of_control	False
