battle_animations_table_tables
0
unknown0	unknown1
ap1_gorebeast	ape01
ba1_bat	bat01
bc2_deathclaw	bigcat02
bc2_demigryph	bigcat02
bc2_griffon	bigcat02
bc2b_hippogryph	bigcat02b
bc3_manticore	bigcat03
bi1_eagle	bird01
bi1_hawk	bird01
bi2_terrorgheist	bird02
bi2_wyvern	bird02
bi3_terradon	bird03
bo1_razorgor	boar01
bo1_warboar	boar01
bo1_warboar_draught	boar01
ce1_centigor_2handed_glaive	centaur01
ce1_centigor_spear_and_shield	centaur01
ce1_centigor_spear_and_throwing_axes	centaur01
ce2_dragon_ogre_2handed_axe	centaur02
ce2_kholek_2handed_axe	centaur02
ce2_shaggoth_2handed_axe	centaur02
default_skeleton	default_skeleton
dr1_dragon	dragon01
dr1_dragon_zombie	dragon01
dr1b_chaos_dragon	dragon01b
dr2_hydra	dragon02
dr2_kharibdyss	dragon02
fauna_crow	cam_fauna_bird_01
fauna_vulture	cam_fauna_bird_01
gh1_banshee	ghost01
gh1_banshee_mortisengine	ghost01
gh1_banshee_mortisengine_nagash	ghost01
gh1_cairn_wraith	ghost01
gh1_cairn_wraith_nagash	ghost01
gh1_cairn_wraith_wm_carriage01	ghost01
gr1_grail_reliquae	grail01
hc2_chaos_spawn	hybridcreature02
hc2_treekin	hybridcreature02
hc5_skv_hell_pit	hybridcreature05
hq1_bastiladon	heavyquadruped01
hq1_stegadon	heavyquadruped01
hq3_mammoth	heavyquadruped03
hr1_chaos_steed	horse01
hr1_chaos_steed_draught	horse01
hr1_hexwraiths_skeletal_steed	horse01
hr1_pegasus	horse01
hr1_skeletal_steed	horse01
hr1_skeletal_steed_draught	horse01
hr1_vmp_skeletal_steed_mortisengine	horse01
hr1_warhorse	horse01
hr1_warhorse_draught	horse01
hu10b_harpy	humanoid10b
hu10c_lord_of_change_staff	humanoid10c
hu11_cygor	humanoid11
hu12_minotaur_2handed_axe	humanoid12
hu12_minotaur_axe	humanoid12
hu12_minotaur_dual_axe	humanoid12
hu17_skaven_censer	humanoid17
hu17_skaven_doom_wheel_driver_01	humanoid17
hu17_skaven_doom_wheel_driver_02	humanoid17
hu17_skaven_dual_claw_and_sling	humanoid17
hu17_skaven_dual_claw_and_throwing_stars	humanoid17
hu17_skaven_dual_sword	humanoid17
hu17_skaven_eshin_dual_sword	humanoid17
hu17_skaven_halberd	humanoid17
hu17_skaven_halberd_and_doomfire_rocket	humanoid17
hu17_skaven_monk_censer	humanoid17
hu17_skaven_spear	humanoid17
hu17_skaven_spear_and_shield	humanoid17
hu17_skaven_staff_and_book	humanoid17
hu17_skaven_staff_and_sword	humanoid17
hu17_skaven_stormvermin_sword_and_shield	humanoid17
hu17_skaven_sword	humanoid17
hu17_skaven_sword_and_globe	humanoid17
hu17_skaven_sword_and_hook	humanoid17
hu17_skaven_sword_and_shield	humanoid17
