campaign_settlement_display_building_siege_models_tables
0
unknown0	unknown1	unknown2
False	wh2_main_def_dark_elves	prefabs/campaign/greenskins_siege.bmd
False	wh2_main_hef_high_elves	prefabs/campaign/greenskins_siege.bmd
False	wh2_main_lzd_lizardmen	prefabs/campaign/greenskins_siege.bmd
False	wh2_main_skv_skaven	prefabs/campaign/greenskins_siege.bmd
False	wh_dlc03_bst_beastmen	prefabs/campaign/greenskins_siege.bmd
False	wh_dlc05_wef_wood_elves	prefabs/campaign/greenskins_siege.bmd
False	wh_main_brt_bretonnia	prefabs/campaign/greenskins_siege.bmd
False	wh_main_chs_chaos	prefabs/campaign/greenskins_siege.bmd
False	wh_main_dwf_dwarfs	prefabs/campaign/greenskins_siege.bmd
False	wh_main_emp_empire	prefabs/campaign/greenskins_siege.bmd
False	wh_main_grn_greenskins	prefabs/campaign/greenskins_siege.bmd
False	wh_main_vmp_vampire_counts	prefabs/campaign/greenskins_siege.bmd
True	wh2_main_def_dark_elves	prefabs/campaign/greenskins_siege.bmd
True	wh2_main_hef_high_elves	prefabs/campaign/greenskins_siege.bmd
True	wh2_main_lzd_lizardmen	prefabs/campaign/greenskins_siege.bmd
True	wh2_main_rogue	prefabs/campaign/greenskins_siege.bmd
True	wh2_main_skv_skaven	prefabs/campaign/greenskins_siege.bmd
True	wh_dlc03_bst_beastmen	prefabs/campaign/greenskins_siege.bmd
True	wh_dlc05_wef_wood_elves	prefabs/campaign/greenskins_siege.bmd
True	wh_main_brt_bretonnia	prefabs/campaign/greenskins_siege.bmd
True	wh_main_chs_chaos	prefabs/campaign/greenskins_siege.bmd
True	wh_main_dwf_dwarfs	prefabs/campaign/greenskins_siege.bmd
True	wh_main_emp_empire	prefabs/campaign/greenskins_siege.bmd
True	wh_main_grn_greenskins	prefabs/campaign/greenskins_siege.bmd
True	wh_main_vmp_vampire_counts	prefabs/campaign/greenskins_siege.bmd
