campaign_stances_factions_junctions_tables
0
unknown0	unknown1
wh2_main_bst_blooded_axe	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_blooded_axe_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_manblight	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_manblight_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_ripper_horn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_ripper_horn_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_shadowgor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_shadowgor_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_skrinderkin	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_skrinderkin_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_stone_horn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_bst_stone_horn_brayherd	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_bleak_holds	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_blood_hall_coven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_clar_karond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_cult_of_pleasure	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_cult_of_pleasure_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_dark_elves	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_dark_elves_intervention	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_dark_elves_rebels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_deadwood_sentinels	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_drackla_coven	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_ghrond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_hag_graef	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_har_ganeth	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_karond_kar	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_naggarond	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_naggarond_separatists	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_scourge_of_khaine	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_ssildra_tor	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_def_the_forgebound	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_dwf_greybeards_prospectors	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_dwf_karak_zorn	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_dwf_spine_of_sotek_dwarfs	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_emp_new_world_colonies	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_emp_pirates_of_sartosa	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
wh2_main_emp_sudenburg	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
