campaign_group_abandoned_cultures_overrides_tables
0
unknown0	unknown1
wh2_main_gc_abandoned_regions_wh2_main_def_dark_elves	wh2_main_def_dark_elves
wh2_main_gc_abandoned_regions_wh2_main_hef_high_elves	wh2_main_hef_high_elves
wh2_main_gc_abandoned_regions_wh2_main_lzd_lizardmen	wh2_main_lzd_lizardmen
wh2_main_gc_abandoned_regions_wh_main_brt_bretonnia	wh_main_brt_bretonnia
wh2_main_gc_abandoned_regions_wh_main_dwf_dwarfs	wh_main_dwf_dwarfs
wh2_main_gc_abandoned_regions_wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts
wh2_main_vor_abandoned_regions_wh2_main_def_dark_elves	wh2_main_def_dark_elves
wh2_main_vor_abandoned_regions_wh2_main_hef_high_elves	wh2_main_hef_high_elves
wh2_main_vor_abandoned_regions_wh2_main_lzd_lizardmen	wh2_main_lzd_lizardmen
wh2_main_vor_abandoned_regions_wh_main_dwf_dwarfs	wh_main_dwf_dwarfs
wh2_main_vor_abandoned_regions_wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts
