ritual_payload_resource_transactions_tables
0
unknown0	unknown1
wh2_main_ritual_vortex_1_def_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_1_hef_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_1_lzd_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_1_skv_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_2_def_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_2_hef_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_2_lzd_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_2_skv_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_3_def_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_3_hef_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_3_lzd_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_3_skv_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_4_def_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_4_hef_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_4_lzd_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_4_skv_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_5_def_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_5_hef_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_5_lzd_start	wh2_main_resource_cost_ritual_vortex_start
wh2_main_ritual_vortex_5_skv_start	wh2_main_resource_cost_ritual_vortex_start
