faction_factionwide_recruitment_unit_exclusions_set_junctions_tables
0
unknown0	unknown1
wh2_main_bst_blooded_axe_brayherd	exclusion_set_beastmen
wh2_main_bst_blooded_axe	exclusion_set_beastmen
wh2_main_bst_manblight_brayherd	exclusion_set_beastmen
wh2_main_bst_manblight	exclusion_set_beastmen
wh2_main_bst_ripper_horn_brayherd	exclusion_set_beastmen
wh2_main_bst_ripper_horn	exclusion_set_beastmen
wh2_main_bst_shadowgor_brayherd	exclusion_set_beastmen
wh2_main_bst_shadowgor	exclusion_set_beastmen
wh2_main_bst_skrinderkin_brayherd	exclusion_set_beastmen
wh2_main_bst_skrinderkin	exclusion_set_beastmen
wh2_main_bst_stone_horn_brayherd	exclusion_set_beastmen
wh2_main_bst_stone_horn	exclusion_set_beastmen
wh2_main_grn_arachnos_waaagh	exclusion_set_greenskins
wh2_main_grn_arachnos	exclusion_set_greenskins
wh2_main_grn_blue_vipers_waaagh	exclusion_set_greenskins
wh2_main_grn_blue_vipers	exclusion_set_greenskins
wh_dlc03_bst_beastmen_chaos_brayherd	exclusion_set_beastmen
wh_dlc03_bst_beastmen_chaos	exclusion_set_beastmen
wh_dlc03_bst_jagged_horn_brayherd	exclusion_set_beastmen
wh_dlc03_bst_jagged_horn	exclusion_set_beastmen
wh_dlc03_bst_mini_beastmen_rebels_brayherd	exclusion_set_beastmen
wh_dlc03_bst_mini_beastmen_rebels	exclusion_set_beastmen
wh_dlc03_bst_mini_jagged_horn_brayherd	exclusion_set_beastmen
wh_dlc03_bst_mini_jagged_horn	exclusion_set_beastmen
wh_dlc03_bst_mini_khazrak_herd_brayherd	exclusion_set_beastmen
wh_dlc03_bst_mini_khazrak_herd	exclusion_set_beastmen
wh_dlc03_bst_mini_redhorn_brayherd	exclusion_set_beastmen
wh_dlc03_bst_mini_redhorn	exclusion_set_beastmen
wh_dlc03_bst_mini_ripper_horn_brayherd	exclusion_set_beastmen
wh_dlc03_bst_mini_ripper_horn	exclusion_set_beastmen
wh_dlc03_bst_mini_shadowgor_brayherd	exclusion_set_beastmen
wh_dlc03_bst_mini_shadowgor	exclusion_set_beastmen
wh_dlc03_bst_mini_skrinderkin_brayherd	exclusion_set_beastmen
wh_dlc03_bst_mini_skrinderkin	exclusion_set_beastmen
wh_dlc03_bst_redhorn_brayherd	exclusion_set_beastmen
wh_dlc03_bst_redhorn	exclusion_set_beastmen
wh_dlc05_bst_mini_beastmen_rebels_brayherd	exclusion_set_beastmen
wh_dlc05_bst_mini_beastmen_rebels	exclusion_set_beastmen
wh_dlc05_bst_mini_morghur_herd_brayherd	exclusion_set_beastmen
wh_dlc05_bst_mini_morghur_herd	exclusion_set_beastmen
wh_dlc05_vmp_mousillon	exclusion_set_vampires
wh_main_brt_artois	exclusion_set_bretonnia
wh_main_brt_bastonne	exclusion_set_bretonnia
wh_main_brt_bordeleaux	exclusion_set_bretonnia
wh_main_brt_bretonnia_rebels	exclusion_set_bretonnia
wh_main_brt_bretonnia	exclusion_set_bretonnia
wh_main_brt_carcassonne	exclusion_set_bretonnia
wh_main_brt_lyonesse	exclusion_set_bretonnia
wh_main_brt_parravon	exclusion_set_bretonnia
wh_main_dwf_barak_varr	exclusion_set_dwarfs
wh_main_dwf_dwarf_rebels	exclusion_set_dwarfs
wh_main_dwf_dwarfs	exclusion_set_dwarfs
wh_main_dwf_karak_azul	exclusion_set_dwarfs
wh_main_dwf_karak_hirn	exclusion_set_dwarfs
wh_main_dwf_karak_izor	exclusion_set_dwarfs
wh_main_dwf_karak_kadrin	exclusion_set_dwarfs
wh_main_dwf_karak_norn	exclusion_set_dwarfs
wh_main_dwf_karak_ziflin	exclusion_set_dwarfs
wh_main_dwf_kraka_drak	exclusion_set_dwarfs
wh_main_dwf_zhufbar	exclusion_set_dwarfs
wh_main_emp_averland	exclusion_set_bretonnia
wh_main_emp_empire_rebels	exclusion_set_empire
wh_main_emp_empire_separatists	exclusion_set_empire
wh_main_emp_empire	exclusion_set_empire
wh_main_emp_hochland	exclusion_set_bretonnia
wh_main_emp_marienburg_rebels	exclusion_set_bretonnia
wh_main_emp_marienburg	exclusion_set_bretonnia
wh_main_emp_middenland	exclusion_set_bretonnia
wh_main_emp_nordland	exclusion_set_bretonnia
wh_main_emp_ostermark	exclusion_set_bretonnia
wh_main_grn_black_venom_waaagh	exclusion_set_greenskins
wh_main_grn_black_venom	exclusion_set_greenskins
wh_main_grn_bloody_spearz_waaagh	exclusion_set_greenskins
wh_main_grn_bloody_spearz	exclusion_set_greenskins
wh_main_grn_broken_nose_waaagh	exclusion_set_greenskins
wh_main_grn_broken_nose	exclusion_set_greenskins
wh_main_grn_crooked_moon_waaagh	exclusion_set_greenskins
wh_main_grn_crooked_moon	exclusion_set_greenskins
wh_main_grn_greenskins_rebels_waaagh	exclusion_set_greenskins
wh_main_grn_greenskins_rebels	exclusion_set_greenskins
wh_main_grn_greenskins	exclusion_set_greenskins
wh_main_grn_necksnappers_waaagh	exclusion_set_greenskins
wh_main_grn_necksnappers	exclusion_set_greenskins
wh_main_grn_orcs_of_the_bloody_hand_waaagh	exclusion_set_greenskins
